20080828,SOUTH CAROLINA,1648,1490,SOUTH CAROLINA,NORTH CAROLINA ST.
20080828,STANFORD,1674,1528,STANFORD,OREGON ST.
20080828,BUFFALO,1086,1704,BUFFALO,UTEP
20080828,MIDDLE TENN.,1419,1716,MIDDLE TENN.,TROY
20080828,MIAMI (OH),1414,1736,MIAMI (OH),VANDERBILT
20080828,BAYLOR,1051,1749,BAYLOR,WAKE FOREST
20080829,RICE,1574,1663,RICE,SMU
20080829,ARMY,1725,1690,ARMY,TEMPLE
20080830,WISCONSIN,1796,1005,WISCONSIN,AKRON
20080830,NEUTRAL,1147,1008,CLEMSON,ALABAMA
20080830,LSU,1365,1027,LSU,APPALACHIAN ST.
20080830,TEXAS A&M,1697,1030,TEXAS A&M,ARKANSAS ST.
20080830,NEUTRAL,1331,1067,KENT ST.,BOSTON COLLEGE
20080830,PITTSBURGH,1545,1071,PITTSBURGH,BOWLING GREEN
20080830,PENN ST.,1539,1149,PENN ST.,COASTAL CARO.
20080830,TEXAS,1703,1229,TEXAS,FLA. ATLANTIC
20080830,KANSAS,1328,1231,KANSAS,FIU
20080830,GEORGIA,1257,1253,GEORGIA,GA. SOUTHERN
20080830,FLORIDA,1235,1277,FLORIDA,HAWAII
20080830,ARIZONA,1029,1295,ARIZONA,IDAHO
20080830,NEUTRAL,1434,1301,MISSOURI,ILLINOIS
20080830,MISSISSIPPI,1433,1404,MISSISSIPPI,MEMPHIS
20080830,CALIFORNIA,1107,1416,CALIFORNIA,MICHIGAN ST.
20080830,LOUISIANA TECH,1366,1430,LOUISIANA TECH,MISSISSIPPI ST.
20080830,KANSAS ST.,1327,1497,KANSAS ST.,NORTH TEXAS
20080830,AUBURN,1037,1498,AUBURN,LA.-MONROE
20080830,MINNESOTA,1428,1503,MINNESOTA,NORTHERN ILL.
20080830,WYOMING,1811,1519,WYOMING,OHIO
20080830,NEUTRAL,1754,1521,WASHINGTON ST.,OKLAHOMA ST.
20080830,VIRGINIA,1746,1657,VIRGINIA,SOUTHERN CALIFORNIA
20080830,SOUTHERN MISS.,1664,1671,SOUTHERN MISS.,LA.-LAFAYETTE
20080830,NORTHWESTERN,1509,1688,NORTHWESTERN,SYRACUSE
20080830,NEW MEXICO,1473,1698,NEW MEXICO,TCU
20080830,UAB,1009,1719,UAB,TULSA
20080830,UNLV,1465,1731,UNLV,UTAH ST.
20080830,MICHIGAN,1418,1732,MICHIGAN,UTAH
20080830,NEUTRAL,1196,1742,EAST CAROLINA,VIRGINIA TECH
20080830,OREGON,1529,1756,OREGON,WASHINGTON
20080830,INDIANA,1306,1772,INDIANA,WESTERN KY.
20080830,NEBRASKA,1463,1774,NEBRASKA,WESTERN MICH.
20080831,COLORADO,1157,1156,COLORADO,COLORADO ST.
20080831,LOUISVILLE,1367,1334,LOUISVILLE,KENTUCKY
20080901,RUTGERS,1587,1096,RUTGERS,FRESNO ST.
20080901,UCLA,1110,1694,UCLA,TENNESSEE
20080904,VANDERBILT,1736,1648,VANDERBILT,SOUTH CAROLINA
20080905,BALL ST.,1047,1726,BALL ST.,NAVY
20080906,SYRACUSE,1688,1005,SYRACUSE,AKRON
20080906,FLA. ATLANTIC,1229,1009,FLA. ATLANTIC,UAB
20080906,NEUTRAL,1498,1031,LA.-MONROE,ARKANSAS
20080906,WASHINGTON,1756,1077,WASHINGTON,BYU
20080906,PITTSBURGH,1545,1086,PITTSBURGH,BUFFALO
20080906,WASHINGTON ST.,1754,1107,WASHINGTON ST.,CALIFORNIA
20080906,GEORGIA,1257,1129,GEORGIA,CENTRAL MICH.
20080906,OKLAHOMA,1522,1140,OKLAHOMA,CINCINNATI
20080906,TEMPLE,1690,1164,TEMPLE,CONNECTICUT
20080906,MICHIGAN ST.,1416,1204,MICHIGAN ST.,EASTERN MICH.
20080906,IOWA,1312,1231,IOWA,FIU
20080906,BOSTON COLLEGE,1067,1255,BOSTON COLLEGE,GEORGIA TECH
20080906,OKLAHOMA ST.,1521,1288,OKLAHOMA ST.,HOUSTON
20080906,IOWA ST.,1311,1331,IOWA ST.,KENT ST.
20080906,KANSAS,1328,1366,KANSAS,LOUISIANA TECH
20080906,WISCONSIN,1796,1388,WISCONSIN,MARSHALL
20080906,MIDDLE TENN.,1419,1392,MIDDLE TENN.,MARYLAND
20080906,MICHIGAN,1418,1414,MICHIGAN,MIAMI (OH)
20080906,FLORIDA,1235,1415,FLORIDA,MIAMI (FL)
20080906,BOWLING GREEN,1071,1428,BOWLING GREEN,MINNESOTA
20080906,WAKE FOREST,1749,1433,WAKE FOREST,MISSISSIPPI
20080906,UTAH,1732,1465,UTAH,UNLV
20080906,WESTERN MICH.,1774,1503,WESTERN MICH.,NORTHERN ILL.
20080906,DUKE,1193,1509,DUKE,NORTHWESTERN
20080906,OHIO ST.,1518,1519,OHIO ST.,OHIO
20080906,PENN ST.,1539,1528,PENN ST.,OREGON ST.
20080906,MEMPHIS,1404,1574,MEMPHIS,RICE
20080906,NOTRE DAME,1513,1626,NOTRE DAME,SAN DIEGO ST.
20080906,NEBRASKA,1463,1630,NEBRASKA,SAN JOSE ST.
20080906,UCF,1128,1651,UCF,SOUTH FLA.
20080906,AUBURN,1037,1664,AUBURN,SOUTHERN MISS.
