679,20130829,20130829-1071-1719,BOWLING GREEN,176,1071,BOWLING GREEN,34,1719,TULSA,7,501,419,163,222,233,51,1,2,6,4,28,41,53,24,23,12,6,1
679,20130829,20130829-1096-1587,FRESNO ST.,209,1096,FRESNO ST.,52,1587,RUTGERS,51,767,655,456,348,81,195,3,2,5,11,73,41,23,32,33,22,8,9
679,20130829,20130829-1128-1005,UCF,149,1128,UCF,38,1005,AKRON,7,521,339,319,116,157,134,0,2,1,6,27,25,39,35,23,15,6,1
679,20130829,20130829-1277-1657,HAWAII,177,1277,HAWAII,13,1657,SOUTHERN CALIFORNIA,30,373,429,208,172,23,192,4,2,4,9,41,29,31,45,15,23,2,6
679,20130829,20130829-1428-1465,MINNESOTA,170,1428,MINNESOTA,51,1465,UNLV,23,572,552,99,226,221,193,1,2,1,1,23,51,38,34,17,21,8,4
679,20130829,20130829-1648-1457,SOUTH CAROLINA,164,1648,SOUTH CAROLINA,27,1457,NORTH CAROLINA,10,467,402,178,194,228,99,0,1,7,6,21,43,38,36,17,18,5,2
679,20130829,20130829-1732-1731,UTAH,179,1732,UTAH,30,1731,UTAH ST.,26,508,516,302,314,148,173,1,1,5,7,28,40,44,39,24,27,6,5
679,20130829,20130829-1736-1433,VANDERBILT,181,1736,VANDERBILT,35,1433,MISSISSIPPI,39,485,516,300,283,126,206,2,0,5,4,36,47,33,37,19,28,5,6
679,20130830,20130830-1415-1229,MIAMI (FL),173,1415,MIAMI (FL),34,1229,FLA. ATLANTIC,6,565,327,200,117,303,133,1,1,8,3,31,32,38,43,20,18,6,2
679,20130830,20130830-1416-1774,MICHIGAN ST.,191,1416,MICHIGAN ST.,26,1774,WESTERN MICH.,13,436,245,116,193,181,11,1,4,6,7,37,48,42,27,18,14,5,2
679,20130830,20130830-1663-1700,SMU,216,1663,SMU,23,1700,TEXAS TECH,41,554,530,388,413,102,48,0,0,9,8,62,60,31,27,31,31,5,7
679,20130831,20130831-1031-1671,ARKANSAS,158,1031,ARKANSAS,34,1671,LA.-LAFAYETTE,14,522,290,230,189,292,85,1,2,4,1,23,31,51,32,24,19,6,2
679,20130831,20130831-1037-1754,AUBURN,181,1037,AUBURN,31,1754,WASHINGTON ST.,24,576,494,99,344,295,120,1,3,5,5,20,65,46,23,16,28,6,4
679,20130831,20130831-1107-1509,CALIFORNIA,202,1107,CALIFORNIA,30,1509,NORTHWESTERN,44,692,663,455,299,93,209,3,3,10,5,64,30,35,40,30,22,6,8
679,20130831,20130831-1110-1466,UCLA,199,1110,UCLA,58,1466,NEVADA,20,827,420,302,182,345,171,1,0,12,4,35,35,47,51,32,24,9,4
