20130829-1005,7,72,339,116,134,0,1,6,25,35,15,1
20130907-1005,35,71,423,287,69,1,0,7,32,25,14,5
20130914-1005,24,93,541,311,107,3,0,5,49,30,21,4
20130921-1005,30,84,557,321,134,1,0,3,43,27,22,5
20130928-1005,14,72,356,199,97,0,0,2,37,25,19,2
20131005-1005,3,80,233,101,56,1,1,12,26,39,14,1
20131012-1005,20,110,412,262,110,0,0,10,56,36,19,3
20131019-1005,24,83,429,227,147,1,3,7,32,39,22,4
20131026-1005,24,95,553,211,226,0,1,8,35,44,22,4
20131102-1005,16,79,347,131,173,3,1,5,21,47,19,4
20131116-1005,14,79,480,208,133,2,3,4,33,36,18,2
20131129-1005,31,80,455,259,85,1,1,9,30,35,22,5
20130831-1008,35,79,471,110,96,1,0,4,24,38,11,5
20130914-1008,49,83,729,334,234,2,1,12,29,37,31,7
20130921-1008,31,61,458,272,66,0,0,2,27,21,16,5
20130928-1008,25,86,438,180,254,1,0,7,32,40,21,5
20131005-1008,45,76,537,296,181,0,0,4,34,30,31,7
20131012-1008,48,93,769,369,299,0,2,7,36,44,35,8
20131019-1008,52,71,573,180,352,2,0,0,24,37,25,8
20131026-1008,45,77,728,275,204,2,1,4,28,37,26,7
20131109-1008,38,73,460,179,193,0,0,4,20,42,25,6
20131116-1008,20,76,420,187,196,1,2,5,32,33,20,4
20131123-1008,49,61,562,184,251,1,1,2,20,32,22,7
20131130-1008,28,79,568,277,218,0,0,6,29,35,19,4
20140102-1008,31,79,638,387,129,1,3,6,30,35,20,5
20130831-1009,31,83,659,339,108,0,0,13,35,30,19,5
20130907-1009,17,83,310,136,160,0,1,5,25,43,17,3
20130921-1009,52,76,580,212,242,1,1,5,27,34,21,8
20130928-1009,24,79,429,206,156,1,0,6,36,29,17,5
20131005-1009,23,69,459,256,51,0,0,2,33,25,16,5
20131012-1009,27,87,441,188,217,1,0,9,30,41,25,5
20131026-1009,31,87,582,317,189,0,1,5,43,34,29,5
20131102-1009,21,76,388,57,299,1,1,1,9,56,19,4
20131109-1009,14,81,582,176,288,0,2,2,17,56,22,2
20131116-1009,14,81,492,210,144,2,1,9,34,34,17,2
20131121-1009,34,86,422,195,138,0,0,4,33,37,16,6
20131130-1009,27,82,648,286,145,1,4,11,31,36,22,4
20130905-1028,55,94,644,365,158,2,0,1,36,44,27,9
20130914-1028,32,106,570,352,116,0,1,3,51,42,32,6
20130921-1028,28,95,537,367,50,1,0,6,56,24,20,4
20130928-1028,62,87,755,351,261,3,0,4,35,35,25,10
20131005-1028,34,86,485,362,65,1,1,4,47,25,22,6
20131012-1028,54,93,644,256,276,3,0,3,22,58,29,9
20131019-1028,53,110,722,271,314,0,1,4,42,51,31,10
20131031-1028,55,102,606,275,282,1,1,4,31,57,33,9
20131109-1028,20,85,417,144,149,2,1,3,31,39,20,3
20131116-1028,30,89,399,183,156,4,0,5,37,39,20,5
20131123-1028,38,90,568,225,223,1,1,3,27,50,24,6
20131130-1028,58,94,572,274,204,3,0,4,25,52,22,10
20131207-1028,14,79,437,173,138,0,0,5,25,43,15,2
20131230-1028,23,94,567,125,287,0,0,7,29,49,20,5
20130830-1029,35,59,449,87,306,3,0,2,13,34,14,5
20130907-1029,58,105,716,81,397,2,1,5,21,69,25,10
20130914-1029,38,81,477,158,264,1,1,3,21,48,25,6
20130928-1029,13,98,409,119,199,1,0,7,37,49,19,2
20131010-1029,31,93,640,363,145,0,0,5,44,33,25,5
20131019-1029,35,100,530,168,300,2,2,3,30,58,26,5
20131026-1029,44,97,712,265,405,1,1,5,32,50,26,8
20131102-1029,33,107,546,261,187,2,0,7,38,51,26,5
20131109-1029,26,93,447,186,239,0,1,5,33,47,24,5
20131116-1029,17,95,462,200,195,1,2,4,38,45,24,3
20131123-1029,42,99,526,178,304,2,0,2,22,65,29,6
20131130-1029,21,89,568,175,249,1,1,2,30,49,20,3
20131231-1029,42,83,665,275,254,2,2,2,24,49,28,6
20130831-1030,62,82,680,163,509,0,2,2,13,57,25,9
20130907-1030,9,91,493,272,150,0,1,6,41,39,24,3
20130912-1030,41,97,639,311,228,3,0,9,35,43,26,6
20130921-1030,7,82,338,181,74,0,0,5,39,31,17,1
20130928-1030,19,103,461,318,117,0,0,10,47,41,25,5
20131012-1030,48,97,882,375,190,1,0,14,32,45,26,8
20131022-1030,7,56,246,89,79,1,0,4,21,25,10,1
20131102-1030,17,88,423,160,189,1,1,11,25,47,21,3
20131109-1030,42,96,610,235,259,2,1,6,23,58,24,6
20131116-1030,38,87,492,96,328,0,0,4,18,57,22,6
