20110901,IDAHO,1295,1071,IDAHO,BOWLING GREEN
20110901,NEUTRAL,1772,1334,WESTERN KY.,KENTUCKY
20110901,MEMPHIS,1404,1430,MEMPHIS,MISSISSIPPI ST.
20110901,WISCONSIN,1796,1465,WISCONSIN,UNLV
20110901,FIU,1231,1497,FIU,NORTH TEXAS
20110901,SYRACUSE,1688,1749,SYRACUSE,WAKE FOREST
20110902,BAYLOR,1051,1698,BAYLOR,TCU
20110903,OHIO ST.,1518,1005,OHIO ST.,AKRON
20110903,VIRGINIA TECH,1742,1027,VIRGINIA TECH,APPALACHIAN ST.
20110903,ILLINOIS,1301,1030,ILLINOIS,ARKANSAS ST.
20110903,NEUTRAL,1257,1066,GEORGIA,BOISE ST.
20110903,MISSISSIPPI,1433,1077,MISSISSIPPI,BYU
20110903,PITTSBURGH,1545,1086,PITTSBURGH,BUFFALO
20110903,NEUTRAL,1107,1096,CALIFORNIA,FRESNO ST.
20110903,HOUSTON,1288,1110,HOUSTON,UCLA
20110903,NEW MEXICO,1473,1156,NEW MEXICO,COLORADO ST.
20110903,HAWAII,1277,1157,HAWAII,COLORADO
20110903,NEUTRAL,1648,1196,SOUTH CAROLINA,EAST CAROLINA
20110903,FLORIDA,1235,1229,FLORIDA,FLA. ATLANTIC
20110903,NEUTRAL,1047,1306,BALL ST.,INDIANA
20110903,ALABAMA,1008,1331,ALABAMA,KENT ST.
20110903,SOUTHERN MISS.,1664,1366,SOUTHERN MISS.,LOUISIANA TECH
20110903,MISSOURI,1434,1414,MISSOURI,MIAMI (OH)
20110903,PURDUE,1559,1419,PURDUE,MIDDLE TENN.
20110903,SOUTHERN CALIFORNIA,1657,1428,SOUTHERN CALIFORNIA,MINNESOTA
20110903,FLORIDA ST.,1234,1498,FLORIDA ST.,LA.-MONROE
20110903,BOSTON COLLEGE,1067,1509,BOSTON COLLEGE,NORTHWESTERN
20110903,NEW MEXICO ST.,1472,1519,NEW MEXICO ST.,OHIO
20110903,NEUTRAL,1365,1529,LSU,OREGON
20110903,TEXAS,1703,1574,TEXAS,RICE
20110903,STANFORD,1674,1630,STANFORD,SAN JOSE ST.
20110903,NOTRE DAME,1513,1651,NOTRE DAME,SOUTH FLA.
20110903,TEXAS TECH,1700,1670,TEXAS TECH,TEXAS ST.
20110903,OKLAHOMA ST.,1521,1671,OKLAHOMA ST.,LA.-LAFAYETTE
20110903,CLEMSON,1147,1716,CLEMSON,TROY
20110903,OKLAHOMA,1522,1719,OKLAHOMA,TULSA
20110903,NORTHERN ILL.,1503,1725,NORTHERN ILL.,ARMY
20110903,AUBURN,1037,1731,AUBURN,UTAH ST.
20110903,MICHIGAN,1418,1774,MICHIGAN,WESTERN MICH.
20110904,WEST VIRGINIA,1768,1388,WEST VIRGINIA,MARSHALL
20110904,TEXAS A&M,1697,1663,TEXAS A&M,SMU
20110905,MARYLAND,1392,1415,MARYLAND,MIAMI (FL)
20110908,OKLAHOMA ST.,1521,1029,OKLAHOMA ST.,ARIZONA
20110909,LOUISVILLE,1367,1231,LOUISVILLE,FIU
20110909,ARIZONA ST.,1028,1434,ARIZONA ST.,MISSOURI
20110910,PENN ST.,1539,1008,PENN ST.,ALABAMA
20110910,FLORIDA,1235,1009,FLORIDA,UAB
20110910,SOUTH FLA.,1651,1047,SOUTH FLA.,BALL ST.
20110910,UCF,1128,1067,UCF,BOSTON COLLEGE
20110910,TEXAS,1703,1077,TEXAS,BYU
20110910,NEBRASKA,1463,1096,NEBRASKA,FRESNO ST.
20110910,COLORADO,1157,1107,COLORADO,CALIFORNIA
20110910,KENTUCKY,1334,1129,KENTUCKY,CENTRAL MICH.
20110910,TENNESSEE,1694,1140,TENNESSEE,CINCINNATI
20110910,VANDERBILT,1736,1164,VANDERBILT,CONNECTICUT
20110910,MICHIGAN ST.,1416,1229,MICHIGAN ST.,FLA. ATLANTIC
20110910,MIDDLE TENN.,1419,1255,MIDDLE TENN.,GEORGIA TECH
20110910,WASHINGTON,1756,1277,WASHINGTON,HAWAII
20110910,NORTH TEXAS,1497,1288,NORTH TEXAS,HOUSTON
20110910,IOWA ST.,1311,1312,IOWA ST.,IOWA
20110910,ARKANSAS ST.,1030,1404,ARKANSAS ST.,MEMPHIS
20110910,AUBURN,1037,1430,AUBURN,MISSISSIPPI ST.
20110910,WASHINGTON ST.,1754,1465,WASHINGTON ST.,UNLV
20110910,OREGON,1529,1466,OREGON,NEVADA
20110910,MINNESOTA,1428,1472,MINNESOTA,NEW MEXICO ST.
20110910,ARKANSAS,1031,1473,ARKANSAS,NEW MEXICO
20110910,WAKE FOREST,1749,1490,WAKE FOREST,NORTH CAROLINA ST.
20110910,KANSAS,1328,1503,KANSAS,NORTHERN ILL.
20110910,MICHIGAN,1418,1513,MICHIGAN,NOTRE DAME
20110910,WISCONSIN,1796,1528,WISCONSIN,OREGON ST.
20110910,RICE,1574,1559,RICE,PURDUE
20110910,NORTH CAROLINA,1457,1587,NORTH CAROLINA,RUTGERS
20110910,ARMY,1725,1626,ARMY,SAN DIEGO ST.
20110910,UCLA,1110,1630,UCLA,SAN JOSE ST.
20110910,GEORGIA,1257,1648,GEORGIA,SOUTH CAROLINA
20110910,MARSHALL,1388,1664,MARSHALL,SOUTHERN MISS.
20110910,WYOMING,1811,1670,WYOMING,TEXAS ST.
20110910,KENT ST.,1331,1671,KENT ST.,LA.-LAFAYETTE
20110910,DUKE,1193,1674,DUKE,STANFORD
