20070830,RUTGERS,1587,1086,RUTGERS,BUFFALO
20070830,IOWA ST.,1311,1331,IOWA ST.,KENT ST.
20070830,MISSISSIPPI ST.,1430,1365,MISSISSIPPI ST.,LSU
20070830,BALL ST.,1047,1414,BALL ST.,MIAMI (OH)
20070830,UTAH ST.,1731,1465,UTAH ST.,UNLV
20070830,LA.-MONROE,1498,1719,LA.-MONROE,TULSA
20070830,OREGON ST.,1528,1732,OREGON ST.,UTAH
20070831,TEMPLE,1690,1726,TEMPLE,NAVY
20070831,SYRACUSE,1688,1756,SYRACUSE,WASHINGTON
20070901,MICHIGAN ST.,1416,1009,MICHIGAN ST.,UAB
20070901,MICHIGAN,1418,1027,MICHIGAN,APPALACHIAN ST.
20070901,BYU,1077,1029,BYU,ARIZONA
20070901,TEXAS,1703,1030,TEXAS,ARKANSAS ST.
20070901,TCU,1698,1051,TCU,BAYLOR
20070901,MINNESOTA,1428,1071,MINNESOTA,BOWLING GREEN
20070901,STANFORD,1674,1110,STANFORD,UCLA
20070901,NORTH CAROLINA ST.,1490,1128,NORTH CAROLINA ST.,UCF
20070901,KANSAS,1328,1129,KANSAS,CENTRAL MICH.
20070901,NEUTRAL,1157,1156,COLORADO,COLORADO ST.
20070901,DUKE,1193,1164,DUKE,CONNECTICUT
20070901,VIRGINIA TECH,1742,1196,VIRGINIA TECH,EAST CAROLINA
20070901,PITTSBURGH,1545,1204,PITTSBURGH,EASTERN MICH.
20070901,PENN ST.,1539,1231,PENN ST.,FIU
20070901,NOTRE DAME,1513,1255,NOTRE DAME,GEORGIA TECH
20070901,OREGON,1529,1288,OREGON,HOUSTON
20070901,SOUTHERN CALIFORNIA,1657,1295,SOUTHERN CALIFORNIA,IDAHO
20070901,NEUTRAL,1503,1312,NORTHERN ILL.,IOWA
20070901,AUBURN,1037,1327,AUBURN,KANSAS ST.
20070901,MIAMI (FL),1415,1388,MIAMI (FL),MARSHALL
20070901,FLA. ATLANTIC,1229,1419,FLA. ATLANTIC,MIDDLE TENN.
20070901,MEMPHIS,1404,1433,MEMPHIS,MISSISSIPPI
20070901,NEUTRAL,1301,1434,ILLINOIS,MISSOURI
20070901,NEBRASKA,1463,1466,NEBRASKA,NEVADA
20070901,UTEP,1704,1473,UTEP,NEW MEXICO
20070901,OKLAHOMA,1522,1497,OKLAHOMA,NORTH TEXAS
20070901,GEORGIA,1257,1521,GEORGIA,OKLAHOMA ST.
20070901,TOLEDO,1709,1559,TOLEDO,PURDUE
20070901,ARIZONA ST.,1028,1630,ARIZONA ST.,SAN JOSE ST.
20070901,SOUTH CAROLINA,1648,1671,SOUTH CAROLINA,LA.-LAFAYETTE
20070901,CALIFORNIA,1107,1694,CALIFORNIA,TENNESSEE
20070901,ARKANSAS,1031,1716,ARKANSAS,TROY
20070901,NEUTRAL,1005,1725,AKRON,ARMY
20070901,WYOMING,1811,1746,WYOMING,VIRGINIA
20070901,BOSTON COLLEGE,1067,1749,BOSTON COLLEGE,WAKE FOREST
20070901,WISCONSIN,1796,1754,WISCONSIN,WASHINGTON ST.
20070901,FLORIDA,1235,1772,FLORIDA,WESTERN KY.
20070901,WEST VIRGINIA,1768,1774,WEST VIRGINIA,WESTERN MICH.
20070903,CLEMSON,1147,1234,CLEMSON,FLORIDA ST.
20070903,SMU,1663,1700,SMU,TEXAS TECH
20070906,LOUISVILLE,1367,1419,LOUISVILLE,MIDDLE TENN.
20070906,CINCINNATI,1140,1528,CINCINNATI,OREGON ST.
20070907,RUTGERS,1587,1726,RUTGERS,NAVY
