20170826,MASSACHUSETTS,1400,1277,MASSACHUSETTS,HAWAII
20170826,COLORADO ST.,1156,1528,COLORADO ST.,OREGON ST.
20170826,SAN JOSE ST.,1630,1651,SAN JOSE ST.,SOUTH FLA.
20170827,NEUTRAL,1574,1674,RICE,STANFORD
20170831,MINNESOTA,1428,1086,MINNESOTA,BUFFALO
20170831,UCF,1128,1231,UCF,FIU
20170831,ARIZONA ST.,1028,1472,ARIZONA ST.,NEW MEXICO ST.
20170831,MEMPHIS,1404,1498,MEMPHIS,LA.-MONROE
20170831,INDIANA,1306,1518,INDIANA,OHIO ST.
20170831,OKLAHOMA ST.,1521,1719,OKLAHOMA ST.,TULSA
20170901,NORTHERN ILL.,1503,1067,NORTHERN ILL.,BOSTON COLLEGE
20170901,NEUTRAL,1157,1156,COLORADO,COLORADO ST.
20170901,EASTERN MICH.,1204,1458,EASTERN MICH.,CHARLOTTE
20170901,FLA. ATLANTIC,1229,1726,FLA. ATLANTIC,NAVY
20170901,WISCONSIN,1796,1731,WISCONSIN,UTAH ST.
20170901,RUTGERS,1587,1756,RUTGERS,WASHINGTON
20170902,PENN ST.,1539,1005,PENN ST.,AKRON
20170902,GEORGIA,1257,1027,GEORGIA,APPALACHIAN ST.
20170902,NEBRASKA,1463,1030,NEBRASKA,ARKANSAS ST.
20170902,ILLINOIS,1301,1047,ILLINOIS,BALL ST.
20170902,MICHIGAN ST.,1416,1071,MICHIGAN ST.,BOWLING GREEN
20170902,NEUTRAL,1365,1077,LSU,BYU
20170902,NORTH CAROLINA,1457,1107,NORTH CAROLINA,CALIFORNIA
20170902,NEUTRAL,1008,1234,ALABAMA,FLORIDA ST.
20170902,AUBURN,1037,1253,AUBURN,GA. SOUTHERN
20170902,CLEMSON,1147,1331,CLEMSON,KENT ST.
20170902,SOUTHERN MISS.,1664,1334,SOUTHERN MISS.,KENTUCKY
20170902,NEUTRAL,1559,1367,PURDUE,LOUISVILLE
20170902,TEXAS,1703,1392,TEXAS,MARYLAND
20170902,COASTAL CARO.,1149,1400,COASTAL CARO.,MASSACHUSETTS
20170902,MARSHALL,1388,1414,MARSHALL,MIAMI (OH)
20170902,NEUTRAL,1235,1418,FLORIDA,MICHIGAN
20170902,NORTHWESTERN,1509,1466,NORTHWESTERN,NEVADA
20170902,MISSISSIPPI,1433,1646,MISSISSIPPI,SOUTH ALA.
20170902,NEUTRAL,1490,1648,NORTH CAROLINA ST.,SOUTH CAROLINA
20170902,NOTRE DAME,1513,1690,NOTRE DAME,TEMPLE
20170902,OKLAHOMA,1522,1704,OKLAHOMA,UTEP
20170902,BOISE ST.,1066,1716,BOISE ST.,TROY
20170902,MIDDLE TENN.,1419,1736,MIDDLE TENN.,VANDERBILT
20170902,SOUTHERN CALIFORNIA,1657,1774,SOUTHERN CALIFORNIA,WESTERN MICH.
20170902,IOWA,1312,1811,IOWA,WYOMING
20170903,UCLA,1110,1697,UCLA,TEXAS A&M
20170903,NEUTRAL,1742,1768,VIRGINIA TECH,WEST VIRGINIA
20170904,NEUTRAL,1255,1694,GEORGIA TECH,TENNESSEE
20170908,PURDUE,1559,1519,PURDUE,OHIO
20170908,SOUTH ALA.,1646,1521,SOUTH ALA.,OKLAHOMA ST.
20170909,BALL ST.,1047,1009,BALL ST.,UAB
20170909,CLEMSON,1147,1037,CLEMSON,AUBURN
20170909,WASHINGTON ST.,1754,1066,WASHINGTON ST.,BOISE ST.
20170909,ARMY,1725,1086,ARMY,BUFFALO
20170909,ALABAMA,1008,1096,ALABAMA,FRESNO ST.
20170909,KANSAS,1328,1129,KANSAS,CENTRAL MICH.
20170909,MICHIGAN,1418,1140,MICHIGAN,CINCINNATI
20170909,WEST VIRGINIA,1768,1196,WEST VIRGINIA,EAST CAROLINA
20170909,RUTGERS,1587,1204,RUTGERS,EASTERN MICH.
20170909,WISCONSIN,1796,1229,WISCONSIN,FLA. ATLANTIC
20170909,NOTRE DAME,1513,1257,NOTRE DAME,GEORGIA
20170909,UCLA,1110,1277,UCLA,HAWAII
20170909,ARIZONA,1029,1288,ARIZONA,HOUSTON
20170909,VIRGINIA,1746,1306,VIRGINIA,INDIANA
20170909,IOWA ST.,1311,1312,IOWA ST.,IOWA
20170909,NORTH CAROLINA,1457,1367,NORTH CAROLINA,LOUISVILLE
20170909,NORTH CAROLINA ST.,1490,1388,NORTH CAROLINA ST.,MARSHALL
20170909,SYRACUSE,1688,1419,SYRACUSE,MIDDLE TENN.
20170909,OREGON ST.,1528,1428,OREGON ST.,MINNESOTA
20170909,LOUISIANA TECH,1366,1430,LOUISIANA TECH,MISSISSIPPI ST.
20170909,KANSAS ST.,1327,1458,KANSAS ST.,CHARLOTTE
20170909,OREGON,1529,1463,OREGON,NEBRASKA
20170909,IDAHO,1295,1465,IDAHO,UNLV
20170909,NEW MEXICO,1473,1472,NEW MEXICO,NEW MEXICO ST.
20170909,SMU,1663,1497,SMU,NORTH TEXAS
20170909,DUKE,1193,1509,DUKE,NORTHWESTERN
20170909,OHIO ST.,1518,1522,OHIO ST.,OKLAHOMA
20170909,MASSACHUSETTS,1400,1523,MASSACHUSETTS,OLD DOMINION
20170909,PENN ST.,1539,1545,PENN ST.,PITTSBURGH
20170909,UTEP,1704,1574,UTEP,RICE
20170909,ARIZONA ST.,1028,1626,ARIZONA ST.,SAN DIEGO ST.
20170909,TEXAS,1703,1630,TEXAS,SAN JOSE ST.
20170909,MISSOURI,1434,1648,MISSOURI,SOUTH CAROLINA
20170909,COLORADO,1157,1670,COLORADO,TEXAS ST.
20170909,TULSA,1719,1671,TULSA,LA.-LAFAYETTE
20170909,SOUTHERN CALIFORNIA,1657,1674,SOUTHERN CALIFORNIA,STANFORD
20170909,ARKANSAS,1031,1698,ARKANSAS,TCU
20170909,BAYLOR,1051,1706,BAYLOR,UTSA
20170909,NEVADA,1466,1709,NEVADA,TOLEDO
20170909,NAVY,1726,1718,NAVY,TULANE
20170909,BYU,1077,1732,BYU,UTAH
20170909,BOSTON COLLEGE,1067,1749,BOSTON COLLEGE,WAKE FOREST
20170909,ILLINOIS,1301,1772,ILLINOIS,WESTERN KY.
20170909,MICHIGAN ST.,1416,1774,MICHIGAN ST.,WESTERN MICH.
20170914,BOISE ST.,1066,1473,BOISE ST.,NEW MEXICO
20170915,UTEP,1704,1029,UTEP,ARIZONA
20170915,SOUTH FLA.,1651,1301,SOUTH FLA.,ILLINOIS
20170915,TEMPLE,1690,1400,TEMPLE,MASSACHUSETTS
20170916,TEXAS ST.,1670,1027,TEXAS ST.,APPALACHIAN ST.
20170916,TEXAS TECH,1700,1028,TEXAS TECH,ARIZONA ST.
20170916,DUKE,1193,1051,DUKE,BAYLOR
20170916,NORTHWESTERN,1509,1071,NORTHWESTERN,BOWLING GREEN
20170916,WASHINGTON,1756,1096,WASHINGTON,FRESNO ST.
20170916,MEMPHIS,1404,1110,MEMPHIS,UCLA
20170916,SYRACUSE,1688,1129,SYRACUSE,CENTRAL MICH.
20170916,MIAMI (OH),1414,1140,MIAMI (OH),CINCINNATI
20170916,LOUISVILLE,1367,1147,LOUISVILLE,CLEMSON
20170916,UAB,1009,1149,UAB,COASTAL CARO.
20170916,ALABAMA,1008,1156,ALABAMA,COLORADO ST.
20170916,VIRGINIA,1746,1164,VIRGINIA,CONNECTICUT
20170916,PENN ST.,1539,1254,PENN ST.,GEORGIA STATE
20170916,WESTERN MICH.,1774,1295,WESTERN MICH.,IDAHO
20170916,AKRON,1005,1311,AKRON,IOWA ST.
20170916,VANDERBILT,1736,1327,VANDERBILT,KANSAS ST.
20170916,OHIO,1519,1328,OHIO,KANSAS
20170916,MARSHALL,1388,1331,MARSHALL,KENT ST.
20170916,SOUTH CAROLINA,1648,1334,SOUTH CAROLINA,KENTUCKY
20170916,MISSISSIPPI ST.,1430,1365,MISSISSIPPI ST.,LSU
20170916,WESTERN KY.,1772,1366,WESTERN KY.,LOUISIANA TECH
20170916,MINNESOTA,1428,1419,MINNESOTA,MIDDLE TENN.
20170916,CALIFORNIA,1107,1433,CALIFORNIA,MISSISSIPPI
20170916,OLD DOMINION,1523,1457,OLD DOMINION,NORTH CAROLINA
20170916,IOWA,1312,1497,IOWA,NORTH TEXAS
20170916,NEBRASKA,1463,1503,NEBRASKA,NORTHERN ILL.
20170916,BOSTON COLLEGE,1067,1513,BOSTON COLLEGE,NOTRE DAME
20170916,PITTSBURGH,1545,1521,PITTSBURGH,OKLAHOMA ST.
20170916,WASHINGTON ST.,1754,1528,WASHINGTON ST.,OREGON ST.
20170916,WYOMING,1811,1529,WYOMING,OREGON
20170916,MISSOURI,1434,1559,MISSOURI,PURDUE
20170916,HOUSTON,1288,1574,HOUSTON,RICE
20170916,UTAH,1732,1630,UTAH,SAN JOSE ST.
20170916,TCU,1698,1663,TCU,SMU
20170916,LA.-MONROE,1498,1664,LA.-MONROE,SOUTHERN MISS.
20170916,TEXAS A&M,1697,1671,TEXAS A&M,LA.-LAFAYETTE
20170916,SAN DIEGO ST.,1626,1674,SAN DIEGO ST.,STANFORD
20170916,FLORIDA,1235,1694,FLORIDA,TENNESSEE
20170916,SOUTHERN CALIFORNIA,1657,1703,SOUTHERN CALIFORNIA,TEXAS
20170916,NEW MEXICO ST.,1472,1716,NEW MEXICO ST.,TROY
20170916,OKLAHOMA,1522,1718,OKLAHOMA,TULANE
20170916,TOLEDO,1709,1719,TOLEDO,TULSA
20170916,MICHIGAN,1418,1721,MICHIGAN,AIR FORCE
20170916,OHIO ST.,1518,1725,OHIO ST.,ARMY
20170916,WAKE FOREST,1749,1731,WAKE FOREST,UTAH ST.
20170916,EAST CAROLINA,1196,1742,EAST CAROLINA,VIRGINIA TECH
20170916,BYU,1077,1796,BYU,WISCONSIN
20170921,SOUTH FLA.,1651,1690,SOUTH FLA.,TEMPLE
20170922,ARIZONA,1029,1732,ARIZONA,UTAH
20170922,BOISE ST.,1066,1746,BOISE ST.,VIRGINIA
20170923,TROY,1716,1005,TROY,AKRON
20170923,VANDERBILT,1736,1008,VANDERBILT,ALABAMA
20170923,NORTH TEXAS,1497,1009,NORTH TEXAS,UAB
20170923,SMU,1663,1030,SMU,ARKANSAS ST.
20170923,MISSOURI,1434,1037,MISSOURI,AUBURN
20170923,WESTERN KY.,1772,1047,WESTERN KY.,BALL ST.
20170923,CLEMSON,1147,1067,CLEMSON,BOSTON COLLEGE
20170923,MIDDLE TENN.,1419,1071,MIDDLE TENN.,BOWLING GREEN
20170923,STANFORD,1674,1110,STANFORD,UCLA
20170923,MARYLAND,1392,1128,MARYLAND,UCF
20170923,NAVY,1726,1140,NAVY,CINCINNATI
20170923,NORTH CAROLINA,1457,1193,NORTH CAROLINA,DUKE
20170923,BUFFALO,1086,1229,BUFFALO,FLA. ATLANTIC
20170923,RICE,1574,1231,RICE,FIU
20170923,KENTUCKY,1334,1235,KENTUCKY,FLORIDA
20170923,INDIANA,1306,1253,INDIANA,GA. SOUTHERN
20170923,CHARLOTTE,1458,1254,CHARLOTTE,GEORGIA STATE
20170923,WYOMING,1811,1277,WYOMING,HAWAII
20170923,SOUTH ALA.,1646,1295,SOUTH ALA.,IDAHO
20170923,LOUISVILLE,1367,1331,LOUISVILLE,KENT ST.
20170923,SOUTH CAROLINA,1648,1366,SOUTH CAROLINA,LOUISIANA TECH
20170923,TENNESSEE,1694,1400,TENNESSEE,MASSACHUSETTS
20170923,CENTRAL MICH.,1129,1414,CENTRAL MICH.,MIAMI (OH)
20170923,PURDUE,1559,1418,PURDUE,MICHIGAN
20170923,GEORGIA,1257,1430,GEORGIA,MISSISSIPPI ST.
20170923,OHIO ST.,1518,1465,OHIO ST.,UNLV
20170923,WASHINGTON ST.,1754,1466,WASHINGTON ST.,NEVADA
20170923,TULSA,1719,1473,TULSA,NEW MEXICO
20170923,FLORIDA ST.,1234,1490,FLORIDA ST.,NORTH CAROLINA ST.
20170923,LA.-LAFAYETTE,1671,1498,LA.-LAFAYETTE,LA.-MONROE
20170923,MICHIGAN ST.,1416,1513,MICHIGAN ST.,NOTRE DAME
20170923,EASTERN MICH.,1204,1519,EASTERN MICH.,OHIO
20170923,BAYLOR,1051,1522,BAYLOR,OKLAHOMA
20170923,VIRGINIA TECH,1742,1523,VIRGINIA TECH,OLD DOMINION
20170923,ARIZONA ST.,1028,1529,ARIZONA ST.,OREGON
20170923,IOWA,1312,1539,IOWA,PENN ST.
20170923,GEORGIA TECH,1255,1545,GEORGIA TECH,PITTSBURGH
20170923,NEBRASKA,1463,1587,NEBRASKA,RUTGERS
20170923,AIR FORCE,1721,1626,AIR FORCE,SAN DIEGO ST.
20170923,CALIFORNIA,1107,1657,CALIFORNIA,SOUTHERN CALIFORNIA
20170923,LSU,1365,1688,LSU,SYRACUSE
20170923,NEUTRAL,1031,1697,ARKANSAS,TEXAS A&M
20170923,OKLAHOMA ST.,1521,1698,OKLAHOMA ST.,TCU
20170923,HOUSTON,1288,1700,HOUSTON,TEXAS TECH
20170923,NEW MEXICO ST.,1472,1704,NEW MEXICO ST.,UTEP
20170923,TEXAS ST.,1670,1706,TEXAS ST.,UTSA
20170923,MIAMI (FL),1415,1709,MIAMI (FL),TOLEDO
20170923,TULANE,1718,1725,TULANE,ARMY
20170923,SAN JOSE ST.,1630,1731,SAN JOSE ST.,UTAH ST.
20170923,APPALACHIAN ST.,1027,1749,APPALACHIAN ST.,WAKE FOREST
20170923,COLORADO,1157,1756,COLORADO,WASHINGTON
20170923,KANSAS,1328,1768,KANSAS,WEST VIRGINIA
20170924,CONNECTICUT,1164,1196,CONNECTICUT,EAST CAROLINA
20170928,IOWA ST.,1311,1703,IOWA ST.,TEXAS
