#Week,Date,GameID,Site,NumPoss,HomeID,HomeName,HomeScore,AwayID,AwayName,AwayScore,HomeYards,AwayYards,HomePass,AwayPass,HomeRush,AwayRush,HomeTOs,AwayTOs,HomePen,AwayPen,HomePassPlays,AwayPassPlays,HomeRunPlays,AwayRunPlays,HomeFirstDowns,AwayFirstDowns,HomeScores,AwayScores
53,20010830,20010830-1503-1651,NORTHERN ILL.,183,1503,NORTHERN ILL.,20,1651,SOUTH FLA.,17,475,386,144,223,200,51,1,1,8,11,36,32,47,30,21,12,4,3
53,20010830,20010830-1626-1029,SAN DIEGO ST.,166,1626,SAN DIEGO ST.,10,1029,ARIZONA,23,283,435,160,176,41,55,3,1,6,10,38,32,29,37,14,17,2,3
53,20010830,20010830-1690-1726,TEMPLE,164,1690,TEMPLE,45,1726,NAVY,26,590,506,175,210,285,49,2,1,10,3,22,30,54,31,26,17,7,5
53,20010830,20010830-1709-1428,TOLEDO,167,1709,TOLEDO,38,1428,MINNESOTA,7,523,370,149,187,363,103,1,1,7,5,25,35,50,30,25,16,6,1
53,20010830,20010830-1736-1419,VANDERBILT,178,1736,VANDERBILT,28,1419,MIDDLE TENN. ST.,37,601,680,300,308,177,300,0,1,11,9,32,36,28,52,17,37,4,6
53,20010901,20010901-1721-1522,AIR FORCE,181,1721,AIR FORCE,3,1522,OKLAHOMA,44,296,573,112,161,137,237,4,3,8,8,28,31,53,35,15,21,1,8
53,20010901,20010901-1008-1110,ALABAMA,163,1008,ALABAMA,17,1110,UCLA,20,576,361,299,123,159,168,2,0,15,0,25,22,46,38,17,13,3,4
53,20010901,20010901-1037-1047,AUBURN,149,1037,AUBURN,30,1047,BALL ST.,0,519,193,243,32,142,60,0,1,4,5,33,17,37,34,18,5,6,0
53,20010901,20010901-1067-1768,BOSTON COLLEGE,187,1067,BOSTON COLLEGE,34,1768,WEST VIRGINIA,10,572,478,146,240,325,76,2,5,8,9,26,40,50,40,20,21,6,2
53,20010901,20010901-1077-1466,BRIGHAM YOUNG,172,1077,BRIGHAM YOUNG,52,1466,NEVADA,7,720,365,389,127,209,160,0,1,5,7,40,28,38,36,26,17,8,1
53,20010901,20010901-1107-1301,CALIFORNIA,170,1107,CALIFORNIA,17,1301,ILLINOIS,44,528,442,217,297,164,76,5,0,7,5,34,35,41,34,22,18,3,8
53,20010901,20010901-1147-1128,CLEMSON,165,1147,CLEMSON,21,1128,CENTRAL FLA.,13,431,373,154,297,138,35,2,1,7,11,25,47,42,22,17,19,3,2
53,20010901,20010901-1193-1234,DUKE,173,1193,DUKE,13,1234,FLORIDA ST.,55,517,509,194,189,32,200,1,0,8,6,30,30,36,38,9,19,2,9
53,20010901,20010901-1196-1749,EAST CARO.,175,1196,EAST CARO.,19,1749,WAKE FOREST,21,346,506,231,161,63,290,3,1,7,11,35,16,25,69,17,24,3,4
53,20010901,20010901-1235-1388,FLORIDA,166,1235,FLORIDA,49,1388,MARSHALL,14,638,439,430,274,111,66,1,1,11,5,38,43,28,26,22,21,7,2
53,20010901,20010901-1257-1030,GEORGIA,183,1257,GEORGIA,45,1030,ARKANSAS ST.,17,685,487,386,180,212,143,1,1,10,7,38,32,39,41,29,18,7,3
53,20010901,20010901-1288-1574,HOUSTON,175,1288,HOUSTON,14,1574,RICE,21,262,453,192,42,7,354,1,0,4,5,47,12,21,69,13,21,2,3
53,20010901,20010901-1312-1331,IOWA,157,1312,IOWA,51,1331,KENT ST.,0,669,283,236,90,331,113,1,2,7,2,22,32,49,30,30,13,9,0
53,20010901,20010901-1334-1367,KENTUCKY,166,1334,KENTUCKY,10,1367,LOUISVILLE,36,369,558,155,368,58,118,4,1,6,14,37,34,28,35,18,24,2,6
53,20010901,20010901-1365-1718,LSU,177,1365,LSU,48,1718,TULANE,17,578,448,262,343,232,48,2,3,5,3,31,47,50,26,25,21,8,3
53,20010901,20010901-1392-1457,MARYLAND,160,1392,MARYLAND,23,1457,NORTH CAROLINA,7,316,371,86,158,161,118,0,3,3,5,26,26,46,37,17,10,3,1
53,20010901,20010901-1418-1414,MICHIGAN,181,1418,MICHIGAN,31,1414,MIAMI (OHIO),13,475,507,214,223,189,127,1,3,2,6,34,44,47,29,22,18,5,2
53,20010901,20010901-1434-1071,MISSOURI,165,1434,MISSOURI,13,1071,BOWLING GREEN,20,315,415,158,148,76,194,3,1,5,9,39,24,28,45,13,19,3,3
53,20010901,20010901-1156-1157,NEUTRAL,168,1156,COLORADO ST.,14,1157,COLORADO,41,378,493,186,95,108,315,4,1,6,8,40,19,29,54,18,21,2,7
53,20010901,20010901-1366-1663,NEUTRAL,179,1366,LOUISIANA TECH,36,1663,SOUTHERN METHODIST,6,423,415,189,216,56,70,1,3,11,9,35,54,24,32,15,23,7,2
53,20010901,20010901-1473-1704,NEW MEXICO,169,1473,NEW MEXICO,26,1704,UTEP,6,407,250,52,223,271,-53,2,5,17,9,30,32,46,27,19,13,5,1
53,20010901,20010901-1497-1698,NORTH TEXAS,137,1497,NORTH TEXAS,5,1698,TCU,19,186,263,23,92,106,106,1,2,9,7,12,16,34,46,7,15,1,5
53,20010901,20010901-1529-1796,OREGON,180,1529,OREGON,31,1796,WISCONSIN,28,554,517,279,231,135,157,2,2,6,4,49,32,34,32,24,16,5,4
53,20010901,20010901-1539-1415,PENN ST.,167,1539,PENN ST.,7,1415,MIAMI (FLA.),33,530,670,241,344,82,258,3,2,4,14,31,27,33,44,16,23,1,7
53,20010901,20010901-1648-1066,SOUTH CAROLINA,147,1648,SOUTH CAROLINA,32,1066,BOISE ST.,13,428,432,220,162,172,91,1,1,2,11,26,32,41,26,20,13,6,2
53,20010901,20010901-1657-1630,SOUTHERN CALIFORNIA,151,1657,SOUTHERN CALIFORNIA,21,1630,SAN JOSE ST.,10,428,466,213,213,165,115,1,3,8,7,28,37,33,30,17,17,3,2
53,20010901,20010901-1664-1521,SOUTHERN MISS.,169,1664,SOUTHERN MISS.,17,1521,OKLAHOMA ST.,9,398,421,277,294,57,45,0,4,9,4,36,38,40,26,20,16,3,3
53,20010901,20010901-1694-1688,TENNESSEE,165,1694,TENNESSEE,33,1688,SYRACUSE,9,451,324,136,115,197,75,3,3,6,10,27,21,39,42,14,12,5,2
53,20010901,20010901-1703-1472,TEXAS,159,1703,TEXAS,41,1472,NEW MEXICO ST.,7,465,376,228,63,171,169,0,2,3,8,38,16,45,34,24,12,7,1
53,20010901,20010901-1732-1731,UTAH,170,1732,UTAH,23,1731,UTAH ST.,19,499,452,147,231,213,70,1,5,5,3,33,43,46,21,19,16,5,4
53,20010902,20010902-1140-1559,CINCINNATI,171,1140,CINCINNATI,14,1559,PURDUE,19,390,377,220,117,87,153,3,1,12,11,36,25,35,38,18,14,2,4
53,20010902,20010902-1096-1528,FRESNO ST.,173,1096,FRESNO ST.,44,1528,OREGON ST.,24,582,496,340,296,122,27,0,1,9,19,34,36,34,30,22,16,8,4
53,20010903,20010903-1430-1404,MISSISSIPPI ST.,156,1430,MISSISSIPPI ST.,30,1404,MEMPHIS,10,449,321,174,76,179,86,4,2,8,11,22,17,41,46,17,10,5,2
54,20010906,20010906-1490-1306,NORTH CAROLINA ST.,165,1490,NORTH CAROLINA ST.,35,1306,INDIANA,14,398,467,243,170,118,106,0,2,3,7,34,33,35,34,19,18,6,2
54,20010906,20010906-1811-1697,WYOMING,166,1811,WYOMING,20,1697,TEXAS A&M,28,325,534,171,341,102,166,2,1,2,11,26,42,32,42,18,26,4,4
54,20010907,20010907-1465-1509,UNLV,211,1465,UNLV,28,1509,NORTHWESTERN,37,653,532,304,224,149,187,2,1,6,10,39,49,41,49,24,27,4,6
54,20010908,20010908-1029-1295,ARIZONA,190,1029,ARIZONA,36,1295,IDAHO,29,518,560,310,366,181,113,1,2,8,10,35,49,36,37,22,29,6,4
54,20010908,20010908-1028-1626,ARIZONA ST.,170,1028,ARIZONA ST.,38,1626,SAN DIEGO ST.,7,594,331,271,102,154,88,1,2,11,11,36,29,39,35,24,11,6,1
54,20010908,20010908-1031-1694,ARKANSAS,137,1031,ARKANSAS,3,1694,TENNESSEE,13,170,428,73,136,19,183,2,1,2,6,16,17,26,55,5,20,1,3
54,20010908,20010908-1725-1140,ARMY,177,1725,ARMY,21,1140,CINCINNATI,24,477,567,203,333,160,138,4,1,3,11,30,44,31,43,16,27,3,4
54,20010908,20010908-1037-1433,AUBURN,158,1037,AUBURN,27,1433,MISSISSIPPI,21,429,393,142,265,194,50,2,4,8,4,19,39,52,23,19,17,5,3
54,20010908,20010908-1051-1030,BAYLOR,175,1051,BAYLOR,24,1030,ARKANSAS ST.,3,491,336,192,106,175,66,2,5,6,5,31,29,45,40,18,12,4,1
54,20010908,20010908-1066-1754,BOISE ST.,174,1066,BOISE ST.,20,1754,WASHINGTON ST.,41,536,617,316,380,54,110,3,1,6,13,38,35,31,39,20,19,3,6
54,20010908,20010908-1071-1086,BOWLING GREEN,169,1071,BOWLING GREEN,35,1086,BUFFALO,0,441,223,133,162,184,43,0,3,6,6,26,38,50,24,19,7,5,0
54,20010908,20010908-1107-1077,CALIFORNIA,168,1107,CALIFORNIA,16,1077,BRIGHAM YOUNG,44,559,533,291,295,120,193,3,0,9,10,38,28,36,35,26,26,3,7
54,20010908,20010908-1157-1630,COLORADO,179,1157,COLORADO,51,1630,SAN JOSE ST.,15,628,470,297,180,263,125,0,2,5,6,31,41,55,27,32,19,8,3
54,20010908,20010908-1156-1466,COLORADO ST.,169,1156,COLORADO ST.,35,1466,NEVADA,18,475,439,235,273,182,138,3,4,7,12,20,46,39,36,16,26,5,3
54,20010908,20010908-1235-1498,FLORIDA,158,1235,FLORIDA,55,1498,LA.-MONROE,6,693,175,432,78,168,27,3,1,8,2,49,26,31,21,34,5,9,1
54,20010908,20010908-1234-1009,FLORIDA ST.,151,1234,FLORIDA ST.,29,1009,UAB,7,473,374,246,149,135,83,0,2,11,11,23,27,41,29,21,18,6,1
54,20010908,20010908-1257-1648,GEORGIA,163,1257,GEORGIA,9,1648,SOUTH CAROLINA,14,422,336,169,193,113,43,2,1,5,4,35,29,39,36,19,13,3,2
54,20010908,20010908-1301-1503,ILLINOIS,190,1301,ILLINOIS,17,1503,NORTHERN ILL.,12,417,430,241,159,102,214,0,2,4,8,34,44,37,44,18,23,3,3
54,20010908,20010908-1312-1414,IOWA,154,1312,IOWA,44,1414,MIAMI (OHIO),19,587,498,270,223,141,165,1,3,4,2,32,20,40,38,21,16,7,3
54,20010908,20010908-1328-1110,KANSAS,182,1328,KANSAS,17,1110,UCLA,41,263,527,156,183,86,292,3,3,8,12,33,19,36,61,16,30,3,7
54,20010908,20010908-1334-1047,KENTUCKY,160,1334,KENTUCKY,28,1047,BALL ST.,20,487,474,215,170,146,257,1,0,7,4,22,35,28,51,17,27,4,4
54,20010908,20010908-1365-1731,LSU,168,1365,LSU,31,1731,UTAH ST.,14,531,404,229,235,275,91,3,4,7,6,24,52,43,24,20,20,5,2
54,20010908,20010908-1392-1204,MARYLAND,164,1392,MARYLAND,50,1204,EASTERN MICH.,3,543,197,196,100,280,24,1,2,5,5,25,30,52,29,27,9,8,1
54,20010908,20010908-1415-1587,MIAMI (FLA.),164,1415,MIAMI (FLA.),61,1587,RUTGERS,0,657,239,315,62,227,64,2,6,10,12,26,22,42,40,20,11,10,0
54,20010908,20010908-1416-1129,MICHIGAN ST.,188,1416,MICHIGAN ST.,35,1129,CENTRAL MICH.,21,564,411,290,122,196,165,3,3,11,9,29,36,49,40,25,16,5,3
54,20010908,20010908-1428-1671,MINNESOTA,180,1428,MINNESOTA,44,1671,LA.-LAFAYETTE,14,637,291,202,126,331,30,2,1,4,9,28,35,61,26,31,10,8,2
54,20010908,20010908-1726-1255,NAVY,166,1726,NAVY,7,1255,GEORGIA TECH,70,376,726,111,291,106,270,5,1,3,9,26,19,40,54,13,22,1,10
54,20010908,20010908-1463-1513,NEBRASKA,155,1463,NEBRASKA,27,1513,NOTRE DAME,10,446,290,88,119,182,43,2,4,10,9,9,32,52,30,16,14,5,2
54,20010908,20010908-1472-1528,NEW MEXICO ST.,174,1472,NEW MEXICO ST.,22,1528,OREGON ST.,27,377,540,206,207,161,217,1,1,8,11,29,27,43,46,24,26,4,5
54,20010908,20010908-1518-1005,OHIO ST.,174,1518,OHIO ST.,28,1005,AKRON,14,595,372,289,134,236,114,3,1,3,1,29,32,56,33,27,14,4,2
54,20010908,20010908-1522-1497,OKLAHOMA,172,1522,OKLAHOMA,37,1497,NORTH TEXAS,10,683,347,353,180,190,117,3,3,13,10,42,26,29,39,24,11,6,2
54,20010908,20010908-1521-1366,OKLAHOMA ST.,181,1521,OKLAHOMA ST.,30,1366,LOUISIANA TECH,23,493,456,137,286,165,13,3,3,5,10,22,54,48,26,18,20,6,5
54,20010908,20010908-1529-1732,OREGON,175,1529,OREGON,24,1732,UTAH,10,415,420,270,252,107,121,0,1,7,10,28,51,32,35,22,21,4,2
54,20010908,20010908-1545-1651,PITTSBURGH,214,1545,PITTSBURGH,26,1651,SOUTH FLA.,35,507,588,371,343,12,100,3,2,9,8,51,65,29,32,21,27,4,5
54,20010908,20010908-1574-1193,RICE,169,1574,RICE,15,1193,DUKE,13,301,432,116,189,154,139,1,3,6,7,18,26,57,42,18,18,3,2
54,20010908,20010908-1657-1327,SOUTHERN CALIFORNIA,172,1657,SOUTHERN CALIFORNIA,6,1327,KANSAS ST.,10,352,424,197,26,100,340,1,2,10,10,36,16,30,57,13,20,1,2
54,20010908,20010908-1663-1698,SOUTHERN METHODIST,158,1663,SOUTHERN METHODIST,10,1698,TCU,38,188,396,109,119,39,171,3,3,5,4,30,21,30,47,9,16,2,6
54,20010908,20010908-1674-1067,STANFORD,180,1674,STANFORD,38,1067,BOSTON COLLEGE,22,562,451,232,202,160,130,1,2,5,5,30,41,43,36,21,19,6,4
54,20010908,20010908-1688-1128,SYRACUSE,160,1688,SYRACUSE,21,1128,CENTRAL FLA.,10,460,438,155,253,205,100,1,3,7,8,18,34,53,30,21,20,3,2
54,20010908,20010908-1690-1709,TEMPLE,170,1690,TEMPLE,7,1709,TOLEDO,33,235,523,166,231,-27,179,5,3,13,19,31,28,22,49,12,20,1,6
54,20010908,20010908-1703-1457,TEXAS,184,1703,TEXAS,44,1457,NORTH CAROLINA,14,569,304,167,116,159,95,2,3,8,14,37,30,35,38,19,14,8,2
54,20010908,20010908-1700-1473,TEXAS TECH,180,1700,TEXAS TECH,42,1473,NEW MEXICO,30,646,435,364,122,62,210,2,1,4,3,49,24,28,47,22,17,7,5
54,20010908,20010908-1718-1196,TULANE,187,1718,TULANE,24,1196,EAST CARO.,51,587,756,288,220,141,319,4,0,5,10,53,22,38,45,28,21,4,9
54,20010908,20010908-1736-1008,VANDERBILT,153,1736,VANDERBILT,9,1008,ALABAMA,12,444,495,253,128,143,229,1,0,6,4,35,17,35,43,20,17,3,4
54,20010908,20010908-1742-1774,VIRGINIA TECH,167,1742,VIRGINIA TECH,31,1774,WESTERN MICH.,0,524,207,156,132,271,34,2,1,4,13,26,31,58,23,27,7,5,0
54,20010908,20010908-1756-1418,WASHINGTON,170,1756,WASHINGTON,23,1418,MICHIGAN,18,316,489,199,248,69,124,0,2,5,9,22,45,35,37,13,21,5,3
54,20010908,20010908-1768-1519,WEST VIRGINIA,162,1768,WEST VIRGINIA,20,1519,OHIO,3,370,411,139,87,211,223,0,2,6,7,26,8,49,58,22,17,4,1
54,20010908,20010908-1796-1096,WISCONSIN,179,1796,WISCONSIN,20,1096,FRESNO ST.,32,554,600,246,240,128,174,2,1,6,11,31,38,34,46,17,23,4,6
56,20010920,20010920-1430-1648,MISSISSIPPI ST.,167,1430,MISSISSIPPI ST.,14,1648,SOUTH CAROLINA,16,489,363,261,60,119,238,2,0,7,7,46,16,34,46,23,15,2,4
56,20010920,20010920-1463-1574,NEBRASKA,167,1463,NEBRASKA,48,1574,RICE,3,600,495,205,169,292,196,0,2,4,7,15,25,53,47,24,17,7,1
56,20010922,20010922-1008-1031,ALABAMA,167,1008,ALABAMA,31,1031,ARKANSAS,10,410,419,133,209,116,106,2,4,8,8,16,40,34,46,11,21,5,2
56,20010922,20010922-1029-1465,ARIZONA,164,1029,ARIZONA,38,1465,UNLV,21,574,430,256,156,184,124,2,2,6,12,34,20,37,37,24,11,6,3
56,20010922,20010922-1051-1473,BAYLOR,191,1051,BAYLOR,16,1473,NEW MEXICO,13,475,511,223,258,72,102,3,4,5,10,47,29,37,45,18,13,4,3
56,20010922,20010922-1066-1704,BOISE ST.,162,1066,BOISE ST.,42,1704,UTEP,17,548,415,155,153,224,160,2,2,4,9,13,28,53,42,20,16,6,3
56,20010922,20010922-1071-1690,BOWLING GREEN,175,1071,BOWLING GREEN,42,1690,TEMPLE,23,499,483,194,327,54,29,3,4,3,11,35,51,28,32,14,18,6,4
56,20010922,20010922-1129-1709,CENTRAL MICH.,186,1129,CENTRAL MICH.,28,1709,TOLEDO,52,450,597,280,173,118,289,3,0,8,4,42,25,41,45,22,19,4,8
56,20010922,20010922-1147-1746,CLEMSON,183,1147,CLEMSON,24,1746,VIRGINIA,26,487,512,251,227,182,160,3,1,8,11,34,34,51,35,29,19,4,5
56,20010922,20010922-1157-1328,COLORADO,177,1157,COLORADO,27,1328,KANSAS,16,579,359,186,165,338,113,1,0,10,11,25,25,48,44,23,15,5,4
56,20010922,20010922-1156-1626,COLORADO ST.,163,1156,COLORADO ST.,7,1626,SAN DIEGO ST.,14,296,386,119,200,93,170,1,1,5,6,30,25,29,50,9,19,1,2
56,20010922,20010922-1193-1509,DUKE,177,1193,DUKE,7,1509,NORTHWESTERN,44,486,741,171,335,137,303,4,1,2,7,36,37,32,49,16,28,1,8
56,20010922,20010922-1288-1703,HOUSTON,168,1288,HOUSTON,26,1703,TEXAS,53,574,587,364,341,68,193,3,2,9,6,33,37,30,39,17,27,4,9
56,20010922,20010922-1301-1367,ILLINOIS,176,1301,ILLINOIS,34,1367,LOUISVILLE,10,627,470,301,309,203,29,2,5,4,13,39,39,42,25,23,13,6,2
56,20010922,20010922-1306-1732,INDIANA,161,1306,INDIANA,26,1732,UTAH,28,508,527,157,278,229,169,1,1,2,8,23,29,44,43,22,26,4,4
56,20010922,20010922-1327-1472,KANSAS ST.,174,1327,KANSAS ST.,64,1472,NEW MEXICO ST.,0,770,262,251,70,277,45,1,3,12,8,19,23,53,43,24,12,10,0
56,20010922,20010922-1334-1235,KENTUCKY,162,1334,KENTUCKY,10,1235,FLORIDA,44,383,619,203,397,85,168,0,3,7,6,39,40,21,32,11,25,2,7
56,20010922,20010922-1671-1664,LA.-LAFAYETTE,166,1671,LA.-LAFAYETTE,10,1664,SOUTHERN MISS.,35,252,444,137,272,7,104,3,2,6,8,39,35,17,44,8,22,2,6
56,20010922,20010922-1498-1419,LA.-MONROE,176,1498,LA.-MONROE,20,1419,MIDDLE TENN. ST.,38,538,567,283,323,84,186,2,3,10,11,41,37,23,48,23,31,3,6
56,20010922,20010922-1404-1651,MEMPHIS,184,1404,MEMPHIS,17,1651,SOUTH FLA.,9,419,517,164,276,161,124,4,4,8,13,20,62,43,23,16,20,3,2
56,20010922,20010922-1414-1140,MIAMI (OHIO),158,1414,MIAMI (OHIO),21,1140,CINCINNATI,14,577,386,264,206,199,77,0,1,11,5,25,37,43,25,23,16,3,2
56,20010922,20010922-1418-1774,MICHIGAN,185,1418,MICHIGAN,38,1774,WESTERN MICH.,21,544,507,284,374,188,13,0,2,13,9,30,58,39,25,23,24,6,3
56,20010922,20010922-1726-1067,NAVY,153,1726,NAVY,21,1067,BOSTON COLLEGE,38,414,543,124,247,177,232,3,0,5,6,9,26,51,44,15,24,3,6
56,20010922,20010922-1497-1700,NEUTRAL,168,1497,NORTH TEXAS,14,1700,TEXAS TECH,42,454,507,125,286,160,121,4,0,6,7,32,46,38,27,15,23,2,6
56,20010922,20010922-1466-1277,NEVADA,162,1466,NEVADA,28,1277,HAWAII,20,536,425,231,303,220,45,0,1,15,5,28,38,51,20,26,21,6,4
56,20010922,20010922-1457-1234,NORTH CAROLINA,168,1457,NORTH CAROLINA,41,1234,FLORIDA ST.,9,412,355,232,136,69,88,2,5,6,14,30,25,41,37,17,11,7,1
56,20010922,20010922-1513-1416,NOTRE DAME,165,1513,NOTRE DAME,10,1416,MICHIGAN ST.,17,418,396,124,208,156,124,2,0,5,14,24,25,43,40,18,16,2,3
56,20010922,20010922-1519-1311,OHIO,165,1519,OHIO,28,1311,IOWA ST.,31,502,628,151,250,285,308,1,2,8,7,12,28,44,53,17,29,4,5
56,20010922,20010922-1529-1657,OREGON,169,1529,OREGON,24,1657,SOUTHERN CALIFORNIA,22,646,571,223,411,80,40,1,3,8,10,36,40,26,32,17,16,4,5
56,20010922,20010922-1539-1796,PENN ST.,149,1539,PENN ST.,6,1796,WISCONSIN,18,227,466,108,114,23,320,2,1,5,5,20,19,25,66,11,26,1,4
56,20010922,20010922-1559-1005,PURDUE,176,1559,PURDUE,33,1005,AKRON,14,552,392,292,133,179,133,2,3,9,6,41,25,36,47,21,17,6,2
56,20010922,20010922-1587-1742,RUTGERS,168,1587,RUTGERS,0,1742,VIRGINIA TECH,50,160,526,70,175,32,223,6,1,11,8,24,27,38,46,11,23,0,8
56,20010922,20010922-1663-1490,SOUTHERN METHODIST,153,1663,SOUTHERN METHODIST,17,1490,NORTH CAROLINA ST.,26,500,337,151,215,165,73,3,1,12,9,23,31,44,26,19,17,3,5
56,20010922,20010922-1674-1028,STANFORD,183,1674,STANFORD,51,1028,ARIZONA ST.,28,749,699,325,418,223,86,0,3,9,6,33,47,44,23,23,18,8,5
56,20010922,20010922-1688-1037,SYRACUSE,155,1688,SYRACUSE,31,1037,AUBURN,14,359,499,74,172,239,182,0,5,7,10,15,23,52,40,18,20,5,2
56,20010922,20010922-1697-1521,TEXAS A&M,163,1697,TEXAS A&M,21,1521,OKLAHOMA ST.,7,332,276,92,135,148,64,2,1,4,11,25,30,42,36,15,11,3,1
56,20010922,20010922-1718-1128,TULANE,179,1718,TULANE,29,1128,CENTRAL FLA.,36,570,600,280,338,126,184,0,3,5,6,47,29,31,44,22,27,6,5
56,20010922,20010922-1719-1096,TULSA,166,1719,TULSA,18,1096,FRESNO ST.,37,460,617,210,314,145,199,2,1,4,5,41,29,39,33,24,22,3,7
56,20010922,20010922-1009-1725,UAB,155,1009,UAB,55,1725,ARMY,3,575,439,220,191,239,46,0,6,6,4,25,36,49,21,21,13,9,1
56,20010922,20010922-1110-1518,UCLA,152,1110,UCLA,13,1518,OHIO ST.,6,368,227,262,45,61,121,4,2,4,6,26,23,41,35,18,9,3,1
56,20010922,20010922-1731-1811,UTAH ST.,183,1731,UTAH ST.,42,1811,WYOMING,43,677,671,277,422,294,166,0,0,11,4,47,38,35,34,30,28,7,9
56,20010922,20010922-1749-1392,WAKE FOREST,180,1749,WAKE FOREST,20,1392,MARYLAND,27,476,537,216,222,163,297,2,2,4,9,32,23,46,51,18,24,4,5
56,20010922,20010922-1756-1295,WASHINGTON,163,1756,WASHINGTON,53,1295,IDAHO,3,702,407,222,120,212,130,2,2,9,7,26,28,45,34,22,14,9,1
56,20010922,20010922-1754-1107,WASHINGTON ST.,198,1754,WASHINGTON ST.,51,1107,CALIFORNIA,20,693,485,513,296,92,71,1,4,7,12,47,49,36,27,30,18,9,4
56,20010922,20010922-1768-1331,WEST VIRGINIA,192,1768,WEST VIRGINIA,34,1331,KENT ST.,14,640,365,286,117,217,176,2,3,9,6,34,33,51,42,28,19,6,2
57,20010927,20010927-1545-1415,PITTSBURGH,178,1545,PITTSBURGH,21,1415,MIAMI (FLA.),43,518,646,175,224,133,243,3,1,9,13,35,34,32,45,19,25,3,8
57,20010929,20010929-1005-1331,AKRON,156,1005,AKRON,14,1331,KENT ST.,10,358,427,137,193,175,162,1,2,3,5,22,26,43,45,18,21,2,2
57,20010929,20010929-1029-1754,ARIZONA,168,1029,ARIZONA,21,1754,WASHINGTON ST.,48,326,562,190,283,76,138,4,2,6,7,28,33,25,51,15,24,3,8
57,20010929,20010929-1028-1630,ARIZONA ST.,162,1028,ARIZONA ST.,53,1630,SAN JOSE ST.,15,661,422,229,272,224,63,3,5,4,7,22,40,52,24,22,21,8,3
57,20010929,20010929-1047-1414,BALL ST.,160,1047,BALL ST.,20,1414,MIAMI (OHIO),28,417,471,108,122,170,212,2,2,3,4,29,24,40,42,16,19,3,4
57,20010929,20010929-1067-1725,BOSTON COLLEGE,164,1067,BOSTON COLLEGE,31,1725,ARMY,10,464,347,204,108,192,154,3,2,10,7,28,29,43,36,21,13,5,2
57,20010929,20010929-1086-1129,BUFFALO,184,1086,BUFFALO,8,1129,CENTRAL MICH.,16,331,457,194,139,42,285,3,1,7,11,36,28,24,65,14,24,1,4
57,20010929,20010929-1107-1756,CALIFORNIA,182,1107,CALIFORNIA,28,1756,WASHINGTON,31,511,490,280,290,90,116,2,0,7,8,38,33,32,45,23,17,4,5
57,20010929,20010929-1204-1774,EASTERN MICH.,167,1204,EASTERN MICH.,10,1774,WESTERN MICH.,31,327,456,93,205,146,158,3,3,4,8,29,35,38,36,14,18,2,5
57,20010929,20010929-1235-1430,FLORIDA,180,1235,FLORIDA,52,1430,MISSISSIPPI ST.,0,727,356,507,170,133,44,1,2,15,14,49,37,30,28,35,13,8,0
57,20010929,20010929-1234-1749,FLORIDA ST.,182,1234,FLORIDA ST.,48,1749,WAKE FOREST,24,588,674,358,171,154,265,1,3,11,11,28,25,43,57,27,26,7,3
