20160827,NEUTRAL,1107,1277,CALIFORNIA,HAWAII
20160901,TENNESSEE,1694,1027,TENNESSEE,APPALACHIAN ST.
20160901,FIU,1231,1306,FIU,INDIANA
20160901,LOUISVILLE,1367,1458,LOUISVILLE,CHARLOTTE
20160901,MINNESOTA,1428,1528,MINNESOTA,OREGON ST.
20160901,WESTERN KY.,1772,1574,WESTERN KY.,RICE
20160901,VANDERBILT,1736,1648,VANDERBILT,SOUTH CAROLINA
20160901,WAKE FOREST,1749,1718,WAKE FOREST,TULANE
20160902,GEORGIA STATE,1254,1047,GEORGIA STATE,BALL ST.
20160902,NEUTRAL,1157,1156,COLORADO,COLORADO ST.
20160902,STANFORD,1674,1327,STANFORD,KANSAS ST.
20160902,ARKANSAS ST.,1030,1709,ARKANSAS ST.,TOLEDO
20160902,TEMPLE,1690,1725,TEMPLE,ARMY
20160903,LA.-LAFAYETTE,1671,1066,LA.-LAFAYETTE,BOISE ST.
20160903,OHIO ST.,1518,1071,OHIO ST.,BOWLING GREEN
20160903,NEUTRAL,1029,1077,ARIZONA,BYU
20160903,NEBRASKA,1463,1096,NEBRASKA,FRESNO ST.
20160903,TEXAS A&M,1697,1110,TEXAS A&M,UCLA
20160903,AUBURN,1037,1147,AUBURN,CLEMSON
20160903,NEUTRAL,1067,1255,BOSTON COLLEGE,GEORGIA TECH
20160903,NEUTRAL,1457,1257,NORTH CAROLINA,GEORGIA
20160903,MICHIGAN,1418,1277,MICHIGAN,HAWAII
20160903,PENN ST.,1539,1331,PENN ST.,KENT ST.
20160903,NEUTRAL,1796,1365,WISCONSIN,LSU
20160903,ARKANSAS,1031,1366,ARKANSAS,LOUISIANA TECH
20160903,FLORIDA,1235,1400,FLORIDA,MASSACHUSETTS
20160903,IOWA,1312,1414,IOWA,MIAMI (OH)
20160903,WEST VIRGINIA,1768,1434,WEST VIRGINIA,MISSOURI
20160903,UTEP,1704,1472,UTEP,NEW MEXICO ST.
20160903,WYOMING,1811,1503,WYOMING,NORTHERN ILL.
20160903,NEUTRAL,1288,1522,HOUSTON,OKLAHOMA
20160903,WASHINGTON,1756,1587,WASHINGTON,RUTGERS
20160903,TULSA,1719,1630,TULSA,SAN JOSE ST.
20160903,MISSISSIPPI ST.,1430,1646,MISSISSIPPI ST.,SOUTH ALA.
