835,20160827,20160827-1107-1277,NEUTRAL,190,1107,CALIFORNIA,51,1277,HAWAII,31,759,627,441,234,189,248,0,3,6,6,54,34,35,38,31,26,9,5
836,20160901,20160901-1231-1306,FIU,177,1231,FIU,13,1306,INDIANA,34,397,637,268,240,63,246,3,1,6,9,47,28,21,52,16,26,3,5
836,20160901,20160901-1367-1458,LOUISVILLE,171,1367,LOUISVILLE,70,1458,CHARLOTTE,14,725,402,391,160,272,48,3,1,10,13,35,32,35,31,38,12,10,2
836,20160901,20160901-1428-1528,MINNESOTA,176,1428,MINNESOTA,30,1528,OREGON ST.,23,376,376,130,228,150,89,1,2,8,4,27,40,47,34,21,18,5,3
836,20160901,20160901-1694-1027,TENNESSEE,164,1694,TENNESSEE,20,1027,APPALACHIAN ST.,13,360,386,192,108,127,184,2,1,6,5,29,23,43,43,19,17,4,2
836,20160901,20160901-1736-1648,VANDERBILT,155,1736,VANDERBILT,10,1648,SOUTH CAROLINA,13,295,316,73,187,169,121,0,2,5,7,23,30,42,32,14,14,2,3
836,20160901,20160901-1749-1718,WAKE FOREST,147,1749,WAKE FOREST,7,1718,TULANE,3,207,312,96,134,79,146,0,1,5,4,21,23,34,47,10,14,1,1
836,20160901,20160901-1772-1574,WESTERN KY.,167,1772,WESTERN KY.,46,1574,RICE,14,756,382,552,186,97,105,0,2,8,10,35,38,30,33,23,21,8,2
836,20160902,20160902-1030-1709,ARKANSAS ST.,165,1030,ARKANSAS ST.,10,1709,TOLEDO,31,361,606,124,371,142,185,0,2,6,6,25,31,38,45,13,24,2,5
836,20160902,20160902-1157-1156,NEUTRAL,175,1157,COLORADO,44,1156,COLORADO ST.,7,657,260,318,63,260,162,2,4,4,2,33,29,56,35,28,12,8,1
836,20160902,20160902-1254-1047,GEORGIA STATE,173,1254,GEORGIA STATE,21,1047,BALL ST.,31,464,541,195,130,77,325,2,2,6,5,40,29,25,52,19,22,3,5
836,20160902,20160902-1674-1327,STANFORD,146,1674,STANFORD,26,1327,KANSAS ST.,13,353,438,167,243,105,92,1,2,4,8,19,41,30,32,13,18,4,3
836,20160902,20160902-1690-1725,TEMPLE,145,1690,TEMPLE,13,1725,ARMY,28,294,412,168,15,83,329,3,0,5,5,26,5,28,67,16,25,3,4
836,20160903,20160903-1008-1657,NEUTRAL,162,1008,ALABAMA,52,1657,SOUTHERN CALIFORNIA,6,511,326,223,130,242,64,2,1,4,6,18,37,45,30,15,11,8,2
836,20160903,20160903-1029-1077,NEUTRAL,158,1029,ARIZONA,16,1077,BYU,18,399,485,213,202,115,213,2,0,4,8,30,29,26,47,17,24,3,4
836,20160903,20160903-1031-1366,ARKANSAS,144,1031,ARKANSAS,21,1366,LOUISIANA TECH,20,342,448,191,212,106,79,2,1,4,3,29,31,40,23,21,16,3,4
836,20160903,20160903-1037-1147,AUBURN,174,1037,AUBURN,13,1147,CLEMSON,19,304,415,175,248,87,151,3,2,9,6,30,34,41,44,17,19,3,4
836,20160903,20160903-1067-1255,NEUTRAL,134,1067,BOSTON COLLEGE,14,1255,GEORGIA TECH,17,349,320,144,119,176,119,3,1,7,3,17,15,37,44,15,12,2,3
836,20160903,20160903-1235-1400,FLORIDA,151,1235,FLORIDA,24,1400,MASSACHUSETTS,7,449,223,256,141,107,46,0,0,8,7,44,17,29,35,21,12,5,1
836,20160903,20160903-1288-1522,NEUTRAL,167,1288,HOUSTON,33,1522,OKLAHOMA,23,464,467,321,323,89,70,1,2,7,5,40,34,40,26,25,17,7,4
836,20160903,20160903-1312-1414,IOWA,141,1312,IOWA,45,1414,MIAMI (OH),21,521,449,192,266,212,158,0,3,3,5,21,29,29,41,17,25,7,3
836,20160903,20160903-1334-1664,KENTUCKY,175,1334,KENTUCKY,35,1664,SOUTHERN MISS.,44,597,623,313,258,96,262,3,3,6,7,25,28,25,68,14,32,5,8
836,20160903,20160903-1418-1277,MICHIGAN,142,1418,MICHIGAN,63,1277,HAWAII,3,638,355,206,151,306,81,1,2,3,8,20,23,39,37,26,16,9,1
836,20160903,20160903-1430-1646,MISSISSIPPI ST.,156,1430,MISSISSIPPI ST.,20,1646,SOUTH ALA.,21,417,379,143,285,239,94,0,0,5,8,31,34,34,29,22,19,4,3
836,20160903,20160903-1457-1257,NEUTRAL,163,1457,NORTH CAROLINA,24,1257,GEORGIA,33,505,496,156,185,159,289,0,1,13,9,40,20,19,52,16,25,4,5
836,20160903,20160903-1463-1096,NEBRASKA,161,1463,NEBRASKA,43,1096,FRESNO ST.,10,446,393,114,243,292,31,0,2,7,6,13,43,51,26,20,17,6,2
