20090926-1051,68,73,811,284,283,2,1,6,25,33,25,10
20091003-1051,31,89,393,216,158,2,1,11,27,45,20,5
20091010-1051,7,75,440,262,6,0,0,11,43,17,10,1
20091017-1051,10,79,460,275,89,1,0,8,46,21,18,2
20091024-1051,7,70,360,241,43,0,0,8,39,19,15,1
20091031-1051,10,82,475,222,54,1,1,4,38,32,18,2
20091107-1051,40,87,621,427,38,0,0,8,43,28,20,7
20091114-1051,14,87,386,240,6,0,0,8,45,28,16,2
20091121-1051,3,77,418,215,82,0,0,12,38,26,18,1
20091128-1051,13,85,500,238,104,1,1,7,35,39,19,3
20090903-1066,19,101,482,197,164,1,3,6,30,59,22,3
20090912-1066,48,74,545,314,127,4,0,5,30,29,17,7
20090918-1066,51,72,814,181,299,2,1,8,26,29,15,9
20090926-1066,49,77,620,262,267,2,0,9,25,35,23,7
20091003-1066,34,78,460,285,101,0,0,9,31,33,21,6
20091014-1066,28,89,460,187,193,0,2,3,32,44,25,5
20091024-1066,54,89,591,279,193,3,0,6,32,40,24,10
20091031-1066,45,85,527,290,140,1,1,2,39,32,26,7
20091106-1066,45,92,616,354,153,1,0,8,41,34,25,8
20091114-1066,63,76,674,310,148,5,0,5,33,26,23,9
20091120-1066,52,89,666,249,323,1,0,9,30,43,26,8
20091127-1066,44,80,607,262,165,0,1,3,34,33,22,7
20091205-1066,42,88,622,288,256,1,2,7,35,39,26,6
20100104-1066,17,88,478,240,77,3,1,7,40,32,16,3
20090905-1067,54,75,596,205,236,0,0,3,22,38,21,8
20090912-1067,34,81,411,223,126,2,0,5,29,37,16,6
20090919-1067,7,62,250,25,29,2,1,3,21,28,4,1
20090926-1067,27,89,437,228,170,1,0,7,29,45,21,5
20091003-1067,28,71,459,203,196,0,2,4,21,39,20,4
20091010-1067,14,72,246,118,45,0,1,6,28,29,10,2
20091017-1067,52,84,606,187,293,2,0,4,25,43,20,8
20091024-1067,16,75,466,279,70,0,2,6,35,29,16,2
20091031-1067,31,74,483,262,150,2,0,3,28,33,18,5
20091114-1067,14,86,378,147,156,1,0,10,26,45,18,2
20091121-1067,13,72,328,101,97,3,1,3,30,30,12,3
20091128-1067,19,84,408,227,126,0,0,6,23,47,20,5
20091226-1067,13,74,401,218,94,2,1,4,33,30,18,2
20090903-1071,31,86,531,339,50,2,0,6,44,28,21,5
20090912-1071,20,93,456,206,114,0,0,8,46,29,17,4
20090919-1071,10,93,467,383,10,1,1,2,62,20,23,2
20090926-1071,14,89,411,189,93,0,1,8,42,33,18,2
20091003-1071,37,100,649,390,84,0,1,6,53,33,26,7
20091010-1071,36,108,635,505,43,0,0,5,64,29,25,6
20091017-1071,31,81,544,376,79,1,0,7,41,24,24,5
20091024-1071,10,88,430,343,20,0,1,4,57,20,24,2
20091103-1071,30,80,481,313,48,0,1,8,41,25,20,5
20091112-1071,35,85,486,203,146,3,2,6,35,34,18,5
20091120-1071,36,75,621,338,136,0,0,2,32,33,21,5
20091127-1071,38,72,417,137,152,2,1,4,31,28,17,6
20091230-1071,42,85,677,388,150,0,0,5,48,24,27,6
20090905-1077,14,85,421,329,28,0,2,10,38,33,17,2
20090912-1077,54,91,621,321,206,2,0,5,34,45,35,9
20090919-1077,28,60,496,365,108,0,2,3,34,19,20,4
20090926-1077,42,79,484,241,132,2,0,10,29,34,20,6
20091002-1077,35,79,513,218,213,0,1,8,23,43,22,5
20091010-1077,59,85,793,320,291,3,0,6,27,43,27,9
20091017-1077,38,104,674,346,166,1,0,8,39,52,27,6
20091024-1077,7,83,460,188,110,0,1,9,33,37,18,1
20091107-1077,52,80,583,312,231,2,0,5,22,45,30,8
20091114-1077,24,68,397,314,41,0,1,6,33,23,17,4
20091121-1077,38,82,606,377,121,2,1,7,45,25,26,6
20091128-1077,26,86,429,134,131,1,0,7,32,36,14,5
20091222-1077,44,81,414,192,116,1,2,9,30,35,18,7
20090905-1086,23,76,423,159,150,0,0,10,19,42,18,3
20090912-1086,27,80,597,433,67,0,3,7,39,30,25,4
20090919-1086,17,75,398,218,86,0,3,2,36,32,20,3
20090926-1086,13,80,517,281,99,1,1,3,41,30,20,3
20091003-1086,13,81,531,210,223,1,0,6,32,37,22,3
20091010-1086,40,84,573,258,250,0,0,5,26,47,29,6
20091017-1086,21,84,446,205,107,2,0,5,35,37,19,3
20091024-1086,31,95,608,327,214,0,0,4,51,28,24,5
20091103-1086,29,91,520,149,262,1,0,10,27,47,23,4
20091110-1086,24,84,564,316,125,1,1,7,44,27,23,4
20091118-1086,42,63,527,166,240,1,0,2,20,31,21,6
20091127-1086,9,88,412,181,139,0,2,2,32,46,20,3
20090905-1096,51,76,710,201,310,1,1,4,13,52,21,7
20090912-1096,31,91,617,289,179,0,0,6,38,39,24,5
20090918-1096,34,83,717,187,320,0,0,6,30,39,17,6
20090926-1096,20,93,514,153,290,0,0,5,27,57,25,4
20091010-1096,42,74,424,135,277,2,2,1,17,47,24,6
20091017-1096,41,75,451,124,302,1,1,7,17,43,22,7
20091024-1096,34,70,600,221,189,1,2,2,20,39,18,6
20091031-1096,31,70,563,256,210,0,1,7,27,30,20,5
20091107-1096,31,69,413,159,181,0,1,6,14,42,16,5
20091114-1096,14,76,589,362,112,0,4,3,35,35,24,2
20091121-1096,30,101,477,182,176,0,0,3,42,44,24,6
20091205-1096,53,79,593,183,233,2,0,2,21,44,21,8
20091219-1096,28,74,500,169,197,1,2,5,20,44,19,4
20090905-1107,52,79,636,298,244,0,0,4,27,37,25,8
20090912-1107,59,82,629,165,342,0,0,4,21,46,27,9
20090919-1107,35,84,483,252,163,3,1,4,25,44,18,5
20090926-1107,3,80,344,130,77,0,2,5,36,32,15,1
20091003-1107,3,76,415,199,86,1,1,3,40,25,17,1
20091017-1107,45,82,634,205,289,1,0,7,23,41,17,7
20091024-1107,49,76,737,250,309,0,0,7,21,39,27,7
20091031-1107,23,94,536,351,57,2,2,12,45,30,23,5
20091107-1107,14,71,342,200,39,1,0,5,34,24,14,2
20091114-1107,24,77,435,181,176,1,0,6,22,40,18,6
20091121-1107,34,100,599,235,242,1,0,2,31,57,31,6
20091205-1107,10,72,451,215,81,0,2,5,32,29,14,2
20091223-1107,27,78,476,214,96,1,1,4,36,28,17,4
20090905-1110,33,83,511,215,144,3,1,5,31,38,19,6
20090912-1110,19,74,300,101,85,3,1,9,23,36,12,5
20090919-1110,23,71,502,186,173,2,1,8,24,34,16,5
20091003-1110,16,72,369,204,95,0,0,6,34,26,20,4
20091010-1110,10,79,309,145,66,1,1,3,35,33,14,2
20091017-1110,26,84,691,311,137,0,1,7,42,26,17,6
20091024-1110,13,72,406,146,65,3,2,6,35,23,10,3
20091031-1110,19,75,493,323,51,0,0,2,34,29,20,3
20091107-1110,24,81,588,371,84,1,3,6,31,40,23,4
20091114-1110,43,99,638,324,232,3,1,9,45,37,28,7
20091121-1110,23,87,445,161,131,1,0,11,32,36,16,5
20091128-1110,7,85,413,188,134,1,1,5,39,35,18,1
20091229-1110,30,75,455,221,93,2,0,4,31,28,13,5
20090905-1128,28,80,571,157,125,0,1,6,24,41,14,4
20090912-1128,19,71,345,179,15,0,2,5,30,27,11,4
20090919-1128,23,73,389,141,170,1,2,6,20,42,18,5
20090926-1128,14,66,447,266,70,1,1,3,34,24,19,2
20091003-1128,32,92,578,214,261,2,0,5,28,50,28,7
20091017-1128,7,66,357,176,53,0,0,3,31,24,11,1
20091024-1128,49,73,570,252,213,1,0,5,18,39,21,7
20091101-1128,21,93,512,342,59,1,0,8,48,30,23,3
20091107-1128,3,67,238,76,75,1,0,1,19,38,15,1
20091114-1128,37,87,534,241,152,1,1,1,25,50,21,6
20091121-1128,49,91,626,240,264,2,0,3,29,50,28,7
20091128-1128,34,84,563,230,205,1,0,1,38,35,26,6
20091219-1128,24,80,474,220,35,1,0,5,35,30,14,4
20090905-1129,6,63,300,108,74,1,1,3,31,20,11,1
20090912-1129,29,90,592,352,66,0,0,6,47,29,27,6
20090919-1129,48,80,483,141,178,0,0,3,23,44,20,8
20090926-1129,48,99,578,197,326,0,0,11,31,53,30,7
20091003-1129,20,76,463,268,144,1,1,8,28,35,25,3
20091010-1129,56,71,624,318,203,0,0,2,22,39,26,8
20091017-1129,34,80,559,238,188,1,1,11,30,32,21,6
20091024-1129,24,81,490,147,259,1,0,9,22,44,21,4
20091031-1129,10,83,395,218,93,0,0,0,42,31,22,2
20091111-1129,56,90,580,341,166,4,0,2,37,38,26,8
20091118-1129,35,81,557,344,168,1,2,3,28,44,27,5
20091127-1129,45,94,610,255,257,2,1,3,42,41,28,7
20091204-1129,20,93,415,255,126,0,0,9,39,41,28,4
20100106-1129,44,97,707,395,109,0,0,4,56,27,27,9
20090907-1140,47,81,674,396,168,3,0,2,36,34,26,7
20090912-1140,70,93,790,351,227,3,0,3,35,42,26,10
20090919-1140,28,87,486,332,76,1,0,6,49,23,18,4
20090926-1140,28,51,427,300,57,1,0,2,26,16,15,4
20091003-1140,37,75,512,270,164,2,0,7,42,19,21,6
20091015-1140,34,88,566,212,189,2,0,9,32,37,21,6
20091024-1140,41,70,608,286,182,1,0,5,23,34,21,7
20091031-1140,28,76,494,295,127,1,0,6,29,34,21,4
20091107-1140,47,89,867,480,231,0,0,7,37,36,27,9
20091113-1140,24,69,557,221,216,0,1,4,28,30,18,4
20091127-1140,49,75,657,399,21,0,1,5,46,15,17,7
20091205-1140,45,77,687,302,69,2,0,4,44,18,20,7
20100101-1140,24,80,472,170,76,0,0,3,45,23,19,4
20090905-1147,37,83,679,159,202,3,1,4,21,47,18,7
20090910-1147,27,83,543,261,125,2,0,6,32,36,13,5
20090919-1147,25,93,429,102,151,3,1,5,28,50,15,7
20090926-1147,10,81,345,192,117,0,0,6,37,32,17,2
20091003-1147,21,87,409,193,81,0,2,7,40,30,18,4
20091017-1147,38,71,420,187,195,2,2,2,24,33,16,6
20091024-1147,40,85,633,326,84,3,2,4,37,34,22,7
20091031-1147,49,72,510,148,252,2,0,3,23,37,22,7
20091107-1147,40,82,653,242,241,4,1,7,30,37,21,6
20091114-1147,43,69,477,200,254,1,0,7,19,36,20,7
20091121-1147,34,77,475,234,132,0,0,5,26,38,20,6
20091128-1147,17,73,431,212,48,1,2,2,42,19,14,3
20091205-1147,34,60,520,91,323,0,0,4,17,34,15,5
20091227-1147,21,59,368,141,180,0,0,7,14,33,14,3
