#Week,Date,GameID,Site,NumPoss,HomeID,HomeName,HomeScore,AwayID,AwayName,AwayScore,HomeYards,AwayYards,HomePass,AwayPass,HomeRush,AwayRush,HomeTOs,AwayTOs,HomePen,AwayPen,HomePassPlays,AwayPassPlays,HomeRunPlays,AwayRunPlays,HomeFirstDowns,AwayFirstDowns,HomeScores,AwayScores
210,20040904,20040904-1066-1295,BOISE ST.,157,1066,BOISE ST.,65,1295,IDAHO,7,793,340,318,91,254,121,3,2,4,4,22,29,47,33,27,11,10,1
210,20040904,20040904-1077-1513,BRIGHAM YOUNG,172,1077,BRIGHAM YOUNG,20,1513,NOTRE DAME,17,348,365,263,265,22,11,2,1,9,7,33,47,35,21,13,15,4,3
210,20040904,20040904-1147-1749,CLEMSON,188,1147,CLEMSON,37,1749,WAKE FOREST,30,544,569,288,156,83,254,3,1,5,13,41,25,35,54,23,20,6,6
210,20040904,20040904-1157-1156,COLORADO,166,1157,COLORADO,27,1156,COLORADO ST.,24,477,510,117,403,255,44,1,1,7,6,25,42,45,28,20,23,5,4
210,20040904,20040904-1277-1229,HAWAII,193,1277,HAWAII,28,1229,FLA. ATLANTIC,35,516,624,302,298,27,147,0,3,7,11,66,46,10,39,20,25,4,7
210,20040904,20040904-1306-1129,INDIANA,166,1306,INDIANA,41,1129,CENTRAL MICH.,10,597,410,131,275,203,114,2,2,4,5,17,43,51,34,19,23,6,2
210,20040904,20040904-1312-1331,IOWA,175,1312,IOWA,39,1331,KENT ST.,7,573,260,223,123,214,-13,1,4,12,4,30,36,60,19,22,11,7,1
210,20040904,20040904-1328-1719,KANSAS,158,1328,KANSAS,21,1719,TULSA,3,338,215,99,91,102,50,1,3,12,5,31,24,36,35,10,14,4,1
210,20040904,20040904-1365-1528,LSU,189,1365,LSU,22,1528,OREGON ST.,21,370,348,211,231,91,84,2,3,4,11,44,47,30,31,15,14,3,4
210,20040904,20040904-1388-1716,MARSHALL,156,1388,MARSHALL,15,1716,TROY,17,274,320,152,196,25,65,2,2,4,5,28,27,34,42,11,15,4,3
210,20040904,20040904-1392-1503,MARYLAND,166,1392,MARYLAND,23,1503,NORTHERN ILL.,20,472,552,169,219,198,118,3,3,5,5,22,37,46,38,21,20,5,3
210,20040904,20040904-1418-1414,MICHIGAN,158,1418,MICHIGAN,43,1414,MIAMI (OHIO),10,549,548,159,217,115,33,1,7,1,7,28,40,40,25,14,13,7,2
210,20040904,20040904-1428-1709,MINNESOTA,163,1428,MINNESOTA,63,1709,TOLEDO,21,834,481,289,312,415,94,0,1,1,1,13,38,68,21,31,16,9,3
210,20040904,20040904-1433-1404,MISSISSIPPI,184,1433,MISSISSIPPI,13,1404,MEMPHIS,20,312,498,182,266,58,126,0,1,7,11,31,43,33,44,15,24,3,4
210,20040904,20040904-1430-1718,MISSISSIPPI ST.,150,1430,MISSISSIPPI ST.,28,1718,TULANE,7,393,237,111,135,199,70,0,2,3,4,20,31,47,29,20,12,4,1
210,20040904,20040904-1434-1030,MISSOURI,159,1434,MISSOURI,52,1030,ARKANSAS ST.,20,617,650,243,350,263,88,2,2,2,14,24,37,34,36,26,21,8,4
210,20040904,20040904-1726-1193,NAVY,148,1726,NAVY,27,1193,DUKE,12,547,308,129,90,301,175,3,0,3,7,9,22,57,39,23,14,4,3
210,20040904,20040904-1518-1140,OHIO ST.,158,1518,OHIO ST.,27,1140,CINCINNATI,6,546,299,242,162,220,76,3,0,2,7,29,37,43,26,21,11,5,2
210,20040904,20040904-1522-1071,OKLAHOMA,169,1522,OKLAHOMA,40,1071,BOWLING GREEN,24,569,354,238,218,258,51,2,1,7,5,31,41,52,19,27,15,7,4
210,20040904,20040904-1539-1005,PENN ST.,155,1539,PENN ST.,48,1005,AKRON,10,639,331,193,223,352,72,0,3,8,7,23,36,41,31,27,20,7,2
210,20040904,20040904-1587-1416,RUTGERS,178,1587,RUTGERS,19,1416,MICHIGAN ST.,14,524,437,241,270,174,90,1,3,4,10,34,39,50,22,21,16,5,2
210,20040904,20040904-1663-1700,SOUTHERN METHODIST,190,1663,SOUTHERN METHODIST,13,1700,TEXAS TECH,27,424,626,162,470,160,67,3,0,7,11,37,66,39,22,20,32,3,4
210,20040904,20040904-1674-1630,STANFORD,163,1674,STANFORD,43,1630,SAN JOSE ST.,3,530,340,333,157,132,111,0,0,2,8,33,24,39,37,23,11,6,1
210,20040904,20040904-1690-1746,TEMPLE,164,1690,TEMPLE,14,1746,VIRGINIA,44,375,669,132,218,128,286,2,0,0,4,24,24,34,57,12,27,2,7
210,20040904,20040904-1703-1497,TEXAS,166,1703,TEXAS,65,1497,NORTH TEXAS,0,707,259,160,92,513,38,0,3,8,6,22,23,60,26,29,4,11,0
210,20040904,20040904-1009-1051,UAB,167,1009,UAB,56,1051,BAYLOR,14,601,473,173,228,343,50,2,6,6,7,17,43,53,27,24,16,8,2
210,20040904,20040904-1110-1521,UCLA,166,1110,UCLA,20,1521,OKLAHOMA ST.,31,522,539,252,23,191,426,4,0,3,3,36,8,33,67,20,26,4,5
210,20040904,20040904-1736-1648,VANDERBILT,161,1736,VANDERBILT,6,1648,SOUTH CAROLINA,31,379,639,270,184,36,269,4,1,4,10,38,20,22,57,18,26,1,5
210,20040904,20040904-1768-1196,WEST VIRGINIA,187,1768,WEST VIRGINIA,56,1196,EAST CARO.,23,830,481,143,322,478,59,2,3,14,6,15,51,56,28,20,19,8,4
210,20040904,20040904-1796-1128,WISCONSIN,153,1796,WISCONSIN,34,1128,UCF,6,540,274,170,177,230,53,1,2,3,5,20,24,49,35,23,11,6,2
210,20040905,20040905-1367-1334,LOUISVILLE,153,1367,LOUISVILLE,28,1334,KENTUCKY,0,539,381,178,172,261,66,1,3,8,7,21,34,49,26,20,13,4,0
210,20040905,20040905-1559-1688,PURDUE,157,1559,PURDUE,51,1688,SYRACUSE,0,607,326,334,157,237,40,0,3,5,8,32,26,41,32,25,12,8,0
210,20040905,20040905-1574-1288,RICE,153,1574,RICE,10,1288,HOUSTON,7,251,316,28,204,163,8,2,2,6,8,7,33,55,32,13,15,2,1
210,20040905,20040905-1694-1465,TENNESSEE,164,1694,TENNESSEE,42,1465,UNLV,17,567,415,241,175,272,164,1,2,8,11,27,25,45,37,30,20,6,3
210,20040905,20040905-1756-1096,WASHINGTON,179,1756,WASHINGTON,16,1096,FRESNO ST.,35,435,430,190,125,170,137,5,2,6,12,48,21,41,35,20,11,3,5
210,20040906,20040906-1366-1466,LOUISIANA TECH,163,1366,LOUISIANA TECH,38,1466,NEVADA,21,522,424,149,244,285,7,4,2,5,6,16,38,47,34,19,19,6,3
211,20040909,20040909-1716-1434,TROY,172,1716,TROY,24,1434,MISSOURI,14,406,412,121,224,172,112,3,3,5,6,21,46,41,36,14,21,4,2
211,20040910,20040910-1066-1528,BOISE ST.,174,1066,BOISE ST.,53,1528,OREGON ST.,34,696,555,246,411,246,58,1,4,6,7,35,42,52,15,29,18,10,5
211,20040910,20040910-1415-1234,MIAMI (FLA.),161,1415,MIAMI (FLA.),16,1234,FLORIDA ST.,10,421,284,255,108,109,57,3,4,4,6,36,28,32,35,16,10,3,2
211,20040911,20040911-1005-1419,AKRON,174,1005,AKRON,24,1419,MIDDLE TENN. ST.,31,593,541,399,339,103,64,3,4,8,7,44,41,34,29,27,22,4,5
211,20040911,20040911-1008-1433,ALABAMA,151,1008,ALABAMA,28,1433,MISSISSIPPI,7,420,285,169,117,221,75,2,1,5,9,22,27,47,29,22,9,4,1
211,20040911,20040911-1029-1732,ARIZONA,140,1029,ARIZONA,6,1732,UTAH,23,377,353,198,170,114,156,4,0,3,8,25,22,33,38,18,18,2,4
211,20040911,20040911-1031-1703,ARKANSAS,171,1031,ARKANSAS,20,1703,TEXAS,22,482,527,283,150,175,259,4,0,6,9,29,22,45,46,18,17,4,3
211,20040911,20040911-1725-1367,ARMY,178,1725,ARMY,21,1367,LOUISVILLE,52,492,651,217,342,133,230,1,1,10,4,32,34,27,54,16,34,3,8
211,20040911,20040911-1067-1539,BOSTON COLLEGE,158,1067,BOSTON COLLEGE,21,1539,PENN ST.,7,390,385,199,254,129,73,1,5,10,8,31,41,40,21,19,21,3,1
211,20040911,20040911-1086-1688,BUFFALO,183,1086,BUFFALO,17,1688,SYRACUSE,37,451,510,122,84,109,191,3,3,8,9,32,24,39,48,11,12,3,7
211,20040911,20040911-1107-1472,CALIFORNIA,157,1107,CALIFORNIA,41,1472,NEW MEXICO ST.,14,661,290,275,175,336,37,2,0,6,8,28,23,41,36,29,14,6,2
211,20040911,20040911-1140-1414,CINCINNATI,163,1140,CINCINNATI,45,1414,MIAMI (OHIO),26,681,571,258,416,341,37,2,1,9,6,23,43,43,24,19,23,7,4
211,20040911,20040911-1147-1255,CLEMSON,191,1147,CLEMSON,24,1255,GEORGIA TECH,28,561,456,275,251,186,112,2,1,9,5,43,36,30,48,19,24,4,4
211,20040911,20040911-1164-1193,CONNECTICUT,155,1164,CONNECTICUT,22,1193,DUKE,20,532,399,290,184,112,61,2,2,6,5,34,29,35,32,16,12,5,4
211,20040911,20040911-1196-1749,EAST CARO.,166,1196,EAST CARO.,17,1749,WAKE FOREST,31,518,700,233,344,236,240,2,2,6,7,40,21,23,57,17,24,3,5
211,20040911,20040911-1235-1204,FLORIDA,174,1235,FLORIDA,49,1204,EASTERN MICH.,10,509,399,250,201,159,95,1,1,5,10,28,40,38,36,19,16,7,2
211,20040911,20040911-1301-1110,ILLINOIS,168,1301,ILLINOIS,17,1110,UCLA,35,579,506,248,208,208,273,3,1,4,3,38,21,41,47,22,26,3,5
211,20040911,20040911-1312-1311,IOWA,161,1312,IOWA,17,1311,IOWA ST.,10,395,346,220,170,85,66,1,0,8,5,22,30,44,34,16,16,3,2
211,20040911,20040911-1328-1709,KANSAS,179,1328,KANSAS,63,1709,TOLEDO,14,645,361,327,234,174,64,2,5,4,3,36,35,41,37,23,11,9,2
211,20040911,20040911-1327-1096,KANSAS ST.,164,1327,KANSAS ST.,21,1096,FRESNO ST.,45,364,607,121,244,59,156,2,3,5,11,23,30,33,48,11,18,3,7
211,20040911,20040911-1366-1671,LOUISIANA TECH,181,1366,LOUISIANA TECH,24,1671,LA.-LAFAYETTE,20,616,509,183,327,308,83,3,2,10,6,28,54,43,27,27,22,4,4
211,20040911,20040911-1365-1030,LSU,144,1365,LSU,53,1030,ARKANSAS ST.,3,552,324,210,147,251,54,1,3,6,9,20,22,40,33,24,11,9,1
211,20040911,20040911-1392-1690,MARYLAND,170,1392,MARYLAND,45,1690,TEMPLE,22,529,476,268,188,203,158,1,2,9,9,28,27,49,37,26,19,7,3
211,20040911,20040911-1416-1129,MICHIGAN ST.,170,1416,MICHIGAN ST.,24,1129,CENTRAL MICH.,7,506,395,192,93,213,236,0,0,4,7,22,30,44,44,19,14,4,1
211,20040911,20040911-1430-1037,MISSISSIPPI ST.,156,1430,MISSISSIPPI ST.,14,1037,AUBURN,43,386,534,190,182,81,283,1,1,6,6,36,22,29,41,13,21,2,6
211,20040911,20040911-1463-1664,NEBRASKA,176,1463,NEBRASKA,17,1664,SOUTHERN MISS.,21,650,354,202,142,274,97,5,1,5,8,42,28,46,33,26,11,3,5
211,20040911,20040911-1157-1754,NEUTRAL,195,1157,COLORADO,20,1754,WASHINGTON ST.,12,340,522,78,387,47,15,3,3,12,9,24,52,37,40,7,20,4,3
211,20040911,20040911-1473-1700,NEW MEXICO,187,1473,NEW MEXICO,27,1700,TEXAS TECH,24,397,596,173,449,142,31,2,3,7,10,26,69,39,23,17,32,5,4
211,20040911,20040911-1497-1229,NORTH TEXAS,157,1497,NORTH TEXAS,13,1229,FLA. ATLANTIC,20,409,522,165,280,116,177,0,1,9,6,22,28,36,44,13,23,3,4
211,20040911,20040911-1509-1028,NORTHWESTERN,186,1509,NORTHWESTERN,21,1028,ARIZONA ST.,30,549,558,228,292,235,139,1,0,5,6,38,36,42,41,25,23,3,6
211,20040911,20040911-1513-1418,NOTRE DAME,162,1513,NOTRE DAME,28,1418,MICHIGAN,20,477,399,178,240,135,56,4,3,5,6,21,40,40,30,13,15,4,5
211,20040911,20040911-1518-1388,OHIO ST.,170,1518,OHIO ST.,24,1388,MARSHALL,21,442,401,324,140,79,150,4,0,6,7,33,35,26,44,15,19,4,3
211,20040911,20040911-1522-1288,OKLAHOMA,167,1522,OKLAHOMA,63,1288,HOUSTON,13,681,354,307,221,276,61,1,1,7,10,27,22,49,37,24,14,9,2
211,20040911,20040911-1521-1719,OKLAHOMA ST.,159,1521,OKLAHOMA ST.,38,1719,TULSA,21,451,368,70,168,276,100,0,1,5,2,8,28,60,35,16,14,6,3
211,20040911,20040911-1529-1306,OREGON,185,1529,OREGON,24,1306,INDIANA,30,557,337,317,71,178,127,7,2,9,7,45,18,33,53,21,12,4,6
211,20040911,20040911-1545-1519,PITTSBURGH,175,1545,PITTSBURGH,24,1519,OHIO,3,340,378,49,202,168,88,1,3,1,7,19,51,47,26,13,14,4,1
211,20040911,20040911-1559-1047,PURDUE,153,1559,PURDUE,59,1047,BALL ST.,7,697,339,368,126,231,71,0,0,4,11,30,16,42,37,34,13,9,1
211,20040911,20040911-1648-1257,SOUTH CAROLINA,155,1648,SOUTH CAROLINA,16,1257,GEORGIA,20,405,444,200,213,73,154,2,3,6,5,21,38,31,37,9,20,2,4
211,20040911,20040911-1657-1156,SOUTHERN CALIFORNIA,164,1657,SOUTHERN CALIFORNIA,49,1156,COLORADO ST.,0,696,392,231,233,322,48,2,6,7,7,31,35,45,27,32,14,7,0
211,20040911,20040911-1674-1077,STANFORD,192,1674,STANFORD,37,1077,BRIGHAM YOUNG,10,534,397,297,288,72,41,2,7,7,14,42,56,35,27,21,21,7,2
211,20040911,20040911-1698-1663,TCU,170,1698,TCU,44,1663,SOUTHERN METHODIST,0,626,340,397,164,165,6,0,3,6,2,35,29,51,30,26,13,7,0
211,20040911,20040911-1697-1811,TEXAS A&M,165,1697,TEXAS A&M,31,1811,WYOMING,0,538,304,325,184,156,-3,0,3,10,8,29,36,42,26,18,13,5,0
211,20040911,20040911-1128-1768,UCF,165,1128,UCF,20,1768,WEST VIRGINIA,45,411,586,130,225,169,235,0,2,9,12,25,18,46,45,23,25,4,7
211,20040911,20040911-1731-1295,UTAH ST.,148,1731,UTAH ST.,14,1295,IDAHO,7,306,265,214,101,58,133,5,2,3,7,31,23,25,47,12,16,2,1
211,20040911,20040911-1746-1457,VIRGINIA,146,1746,VIRGINIA,56,1457,NORTH CAROLINA,24,835,603,250,299,299,135,0,2,4,4,16,24,48,35,27,19,8,4
211,20040911,20040911-1742-1774,VIRGINIA TECH,161,1742,VIRGINIA TECH,63,1774,WESTERN MICH.,0,590,450,332,163,155,109,1,4,8,10,25,39,35,31,23,17,9,0
211,20040911,20040911-1796-1465,WISCONSIN,151,1796,WISCONSIN,18,1465,UNLV,3,383,199,131,102,145,72,1,0,3,9,24,29,44,27,16,11,2,1
212,20040917,20040917-1067-1164,BOSTON COLLEGE,149,1067,BOSTON COLLEGE,27,1164,CONNECTICUT,7,342,375,193,193,141,98,2,2,6,7,23,32,43,29,21,18,5,1
212,20040918,20040918-1029-1796,ARIZONA,141,1029,ARIZONA,7,1796,WISCONSIN,9,220,310,103,116,96,146,0,2,5,6,15,24,33,46,12,18,1,2
212,20040918,20040918-1028-1312,ARIZONA ST.,155,1028,ARIZONA ST.,44,1312,IOWA,7,597,312,435,44,76,56,1,1,7,8,46,19,34,27,23,6,8,1
212,20040918,20040918-1030-1404,ARKANSAS ST.,195,1030,ARKANSAS ST.,35,1404,MEMPHIS,47,736,601,418,356,89,175,4,2,14,7,41,43,32,45,22,30,5,9
212,20040918,20040918-1037-1365,AUBURN,151,1037,AUBURN,10,1365,LSU,9,331,315,170,168,131,140,1,2,5,6,27,28,34,39,16,18,2,2
212,20040918,20040918-1077-1657,BRIGHAM YOUNG,174,1077,BRIGHAM YOUNG,10,1657,SOUTHERN CALIFORNIA,42,256,596,194,236,13,278,4,1,7,8,33,34,25,51,11,26,2,6
212,20040918,20040918-1157-1497,COLORADO,175,1157,COLORADO,52,1497,NORTH TEXAS,21,607,517,383,249,203,258,0,1,5,6,35,36,37,40,34,20,8,3
212,20040918,20040918-1156-1428,COLORADO ST.,168,1156,COLORADO ST.,16,1428,MINNESOTA,34,488,541,298,144,126,360,4,0,1,2,41,21,35,52,24,27,4,6
212,20040918,20040918-1204-1709,EASTERN MICH.,194,1204,EASTERN MICH.,32,1709,TOLEDO,42,616,643,314,338,224,204,2,1,6,7,50,27,46,47,34,22,5,6
212,20040918,20040918-1234-1009,FLORIDA ST.,165,1234,FLORIDA ST.,34,1009,UAB,7,618,210,238,168,251,-24,1,1,15,6,38,22,47,28,26,11,6,1
212,20040918,20040918-1257-1388,GEORGIA,147,1257,GEORGIA,13,1388,MARSHALL,3,408,195,225,123,146,37,1,0,11,10,31,23,41,23,18,7,3,1
212,20040918,20040918-1288-1725,HOUSTON,173,1288,HOUSTON,35,1725,ARMY,21,680,435,278,103,369,234,2,1,12,4,34,21,57,31,32,13,6,3
212,20040918,20040918-1295-1754,IDAHO,155,1295,IDAHO,8,1754,WASHINGTON ST.,49,433,584,145,223,131,286,4,1,9,1,24,21,39,46,13,24,1,7
212,20040918,20040918-1301-1774,ILLINOIS,165,1301,ILLINOIS,30,1774,WESTERN MICH.,27,532,576,177,273,176,133,3,2,2,8,19,41,45,35,23,23,5,5
212,20040918,20040918-1311-1503,IOWA ST.,181,1311,IOWA ST.,48,1503,NORTHERN ILL.,41,540,612,225,285,117,117,2,4,7,7,28,33,39,46,16,24,7,6
212,20040918,20040918-1327-1671,KANSAS ST.,154,1327,KANSAS ST.,40,1671,LA.-LAFAYETTE,20,553,375,52,128,393,214,2,3,4,9,10,23,62,34,25,15,8,3
212,20040918,20040918-1334-1306,KENTUCKY,170,1334,KENTUCKY,51,1306,INDIANA,32,591,506,205,236,355,176,1,2,9,7,30,26,43,39,28,17,9,5
212,20040918,20040918-1415-1366,MIAMI (FLA.),155,1415,MIAMI (FLA.),48,1366,LOUISIANA TECH,0,600,220,167,131,184,52,1,3,13,6,22,20,35,41,17,10,8,0
212,20040918,20040918-1414-1519,MIAMI (OHIO),168,1414,MIAMI (OHIO),40,1519,OHIO,20,519,335,268,253,146,9,3,1,1,4,32,39,36,34,21,17,6,3
212,20040918,20040918-1418-1626,MICHIGAN,174,1418,MICHIGAN,24,1626,SAN DIEGO ST.,21,417,469,179,289,148,22,4,3,4,11,28,43,48,23,20,15,4,3
212,20040918,20040918-1416-1513,MICHIGAN ST.,168,1416,MICHIGAN ST.,24,1513,NOTRE DAME,31,553,625,176,215,165,173,6,3,3,4,34,24,35,48,18,19,4,5
212,20040918,20040918-1419-1229,MIDDLE TENN. ST.,170,1419,MIDDLE TENN. ST.,20,1229,FLA. ATLANTIC,27,539,498,364,335,67,87,3,0,9,12,40,33,29,35,21,18,4,5
212,20040918,20040918-1433-1736,MISSISSIPPI,168,1433,MISSISSIPPI,26,1736,VANDERBILT,23,477,376,195,131,170,183,1,2,5,7,36,17,39,47,21,18,6,4
212,20040918,20040918-1434-1047,MISSOURI,161,1434,MISSOURI,48,1047,BALL ST.,0,619,215,268,77,203,65,0,2,6,8,36,19,38,36,24,7,8,0
212,20040918,20040918-1031-1498,NEUTRAL,170,1031,ARKANSAS,49,1498,LA.-MONROE,20,726,553,282,303,289,93,2,4,6,7,29,34,44,34,27,17,7,4
212,20040918,20040918-1466-1086,NEVADA,178,1466,NEVADA,38,1086,BUFFALO,13,518,362,234,105,207,183,1,2,6,7,32,28,46,43,21,15,6,3
212,20040918,20040918-1472-1716,NEW MEXICO ST.,161,1472,NEW MEXICO ST.,22,1716,TROY,18,434,466,253,183,106,164,1,1,9,8,35,23,37,35,20,15,5,3
212,20040918,20040918-1457-1255,NORTH CAROLINA,169,1457,NORTH CAROLINA,34,1255,GEORGIA TECH,13,582,403,142,164,284,229,2,5,6,7,23,29,47,43,19,17,5,3
212,20040918,20040918-1490-1518,NORTH CAROLINA ST.,151,1490,NORTH CAROLINA ST.,14,1518,OHIO ST.,22,285,242,99,73,157,64,5,1,14,5,24,21,35,40,15,11,2,6
212,20040918,20040918-1509-1328,NORTHWESTERN,172,1509,NORTHWESTERN,20,1328,KANSAS,17,402,408,192,303,145,47,0,1,9,11,33,51,32,26,20,22,4,3
212,20040918,20040918-1522-1529,OKLAHOMA,167,1522,OKLAHOMA,31,1529,OREGON,7,494,396,213,181,214,140,1,1,6,11,23,37,46,34,27,20,5,1
212,20040918,20040918-1521-1663,OKLAHOMA ST.,166,1521,OKLAHOMA ST.,59,1663,SOUTHERN METHODIST,7,710,327,166,147,299,163,0,5,3,4,15,33,54,37,22,17,9,1
212,20040918,20040918-1528-1473,OREGON ST.,180,1528,OREGON ST.,17,1473,NEW MEXICO,7,470,239,274,39,124,75,2,3,9,7,50,31,41,27,26,10,3,1
212,20040918,20040918-1539-1128,PENN ST.,170,1539,PENN ST.,37,1128,UCF,13,626,319,277,121,247,60,6,2,6,6,34,33,41,31,24,11,5,3
212,20040918,20040918-1545-1463,PITTSBURGH,170,1545,PITTSBURGH,17,1463,NEBRASKA,24,422,398,228,142,30,123,4,1,11,8,45,23,25,43,15,15,3,4
212,20040918,20040918-1574-1277,RICE,165,1574,RICE,41,1277,HAWAII,29,632,453,118,363,405,7,2,0,9,3,12,51,64,13,29,21,6,5
212,20040918,20040918-1587-1331,RUTGERS,182,1587,RUTGERS,29,1331,KENT ST.,21,434,478,238,311,88,30,3,4,10,12,30,47,36,38,17,24,5,3
212,20040918,20040918-1648-1651,SOUTH CAROLINA,155,1648,SOUTH CAROLINA,34,1651,SOUTH FLA.,3,591,415,356,111,174,80,1,2,7,8,26,33,45,22,23,8,6,1
212,20040918,20040918-1688-1140,SYRACUSE,150,1688,SYRACUSE,19,1140,CINCINNATI,7,542,373,161,155,192,138,3,6,8,4,18,26,44,36,15,18,3,1
212,20040918,20040918-1694-1235,TENNESSEE,163,1694,TENNESSEE,30,1235,FLORIDA,28,431,484,232,286,171,135,3,1,2,8,30,31,44,35,27,20,5,4
212,20040918,20040918-1697-1147,TEXAS A&M,170,1697,TEXAS A&M,27,1147,CLEMSON,6,567,406,178,192,324,58,0,4,10,5,26,36,53,27,27,18,5,1
212,20040918,20040918-1700-1698,TEXAS TECH,202,1700,TEXAS TECH,70,1698,TCU,35,746,417,471,165,115,151,3,2,10,11,52,39,32,39,27,17,10,5
212,20040918,20040918-1719-1726,TULSA,171,1719,TULSA,0,1726,NAVY,29,358,517,220,117,100,330,2,1,7,5,40,8,34,68,19,23,0,4
212,20040918,20040918-1465-1721,UNLV,155,1465,UNLV,10,1721,AIR FORCE,27,267,474,160,139,98,278,3,0,4,2,27,14,24,71,12,24,2,5
212,20040918,20040918-1731-1732,UTAH ST.,162,1731,UTAH ST.,6,1732,UTAH,48,436,591,247,220,48,221,3,1,9,9,38,21,35,42,18,21,1,7
212,20040918,20040918-1704-1066,UTEP,177,1704,UTEP,31,1066,BOISE ST.,47,462,767,235,392,56,175,2,4,2,11,33,37,28,49,16,29,5,8
212,20040918,20040918-1746-1005,VIRGINIA,166,1746,VIRGINIA,51,1005,AKRON,0,583,175,196,78,326,6,1,2,6,7,33,27,42,31,23,6,8,0
212,20040918,20040918-1742-1193,VIRGINIA TECH,166,1742,VIRGINIA TECH,41,1193,DUKE,17,569,298,172,89,250,108,2,2,13,5,25,20,45,42,21,11,7,3
212,20040918,20040918-1756-1110,WASHINGTON,171,1756,WASHINGTON,31,1110,UCLA,37,556,658,200,122,219,424,0,3,6,6,29,17,45,54,21,24,5,6
212,20040918,20040918-1768-1392,WEST VIRGINIA,169,1768,WEST VIRGINIA,19,1392,MARYLAND,16,485,356,132,108,220,187,1,5,6,4,22,20,61,41,22,17,4,4
213,20040923,20040923-1288-1415,HOUSTON,163,1288,HOUSTON,13,1415,MIAMI (FLA.),38,402,441,153,99,132,172,1,1,4,7,28,23,44,40,16,15,3,6
213,20040923,20040923-1331-1005,KENT ST.,176,1331,KENT ST.,19,1005,AKRON,24,540,323,192,178,198,100,1,1,9,5,41,29,43,31,23,14,3,4
213,20040924,20040924-1066-1077,BOISE ST.,175,1066,BOISE ST.,28,1077,BRIGHAM YOUNG,27,559,481,310,390,89,25,2,0,5,7,29,35,45,35,19,15,5,5
213,20040924,20040924-1503-1071,NORTHERN ILL.,169,1503,NORTHERN ILL.,34,1071,BOWLING GREEN,17,547,544,191,275,292,142,0,0,3,7,23,42,54,29,27,25,6,3
213,20040925,20040925-1029-1754,ARIZONA,176,1029,ARIZONA,19,1754,WASHINGTON ST.,20,329,391,183,282,80,28,2,4,2,11,31,37,41,35,14,18,4,3
213,20040925,20040925-1028-1528,ARIZONA ST.,183,1028,ARIZONA ST.,27,1528,OREGON ST.,14,366,441,124,384,125,-19,0,5,7,10,40,53,35,22,21,19,5,2
213,20040925,20040925-1031-1008,ARKANSAS,148,1031,ARKANSAS,27,1008,ALABAMA,10,392,379,122,57,211,271,1,2,1,5,12,18,49,46,17,14,4,2
213,20040925,20040925-1047-1774,BALL ST.,168,1047,BALL ST.,41,1774,WESTERN MICH.,14,503,400,318,209,158,89,0,1,2,7,36,35,37,34,26,16,7,2
213,20040925,20040925-1051-1497,BAYLOR,161,1051,BAYLOR,37,1497,NORTH TEXAS,14,507,307,213,126,158,98,1,1,6,10,33,19,39,35,24,8,7,2
