627,20120830,20120830-1005-1128,AKRON,170,1005,AKRON,14,1128,UCF,56,422,489,256,180,69,206,4,1,3,2,54,19,27,46,19,18,2,8
627,20120830,20120830-1047-1204,BALL ST.,193,1047,BALL ST.,37,1204,EASTERN MICH.,26,717,434,267,186,329,180,1,1,6,6,41,34,55,33,36,20,7,4
627,20120830,20120830-1077-1754,BYU,167,1077,BYU,30,1754,WASHINGTON ST.,6,490,381,303,229,123,-5,0,2,10,8,37,45,41,16,24,18,6,2
627,20120830,20120830-1164-1400,CONNECTICUT,143,1164,CONNECTICUT,37,1400,MASSACHUSETTS,0,533,176,225,56,147,3,3,1,4,5,27,23,43,24,16,3,7,0
627,20120830,20120830-1465-1428,UNLV,184,1465,UNLV,27,1428,MINNESOTA,30,349,548,116,269,159,209,3,2,7,11,35,30,37,46,18,22,5,6
627,20120830,20120830-1574-1110,RICE,181,1574,RICE,24,1110,UCLA,49,366,748,184,303,174,343,2,2,3,8,30,32,48,37,20,25,4,8
627,20120830,20120830-1736-1648,VANDERBILT,145,1736,VANDERBILT,13,1648,SOUTH CAROLINA,17,392,324,214,67,62,205,1,2,5,6,23,15,36,47,11,17,3,3
627,20120831,20120831-1416-1066,MICHIGAN ST.,168,1416,MICHIGAN ST.,17,1066,BOISE ST.,13,561,374,248,169,213,37,4,2,10,3,38,32,52,24,25,14,3,3
627,20120831,20120831-1490-1694,NEUTRAL,185,1490,NORTH CAROLINA ST.,21,1694,TENNESSEE,35,498,612,288,333,119,191,4,1,4,6,48,41,32,38,22,23,3,6
627,20120831,20120831-1674-1630,STANFORD,153,1674,STANFORD,20,1630,SAN JOSE ST.,17,377,319,125,217,155,70,0,2,1,7,26,35,41,27,18,15,4,3
627,20120901,20120901-1008-1418,NEUTRAL,148,1008,ALABAMA,41,1418,MICHIGAN,14,538,449,199,200,232,69,1,3,7,8,21,27,42,29,20,11,7,2
627,20120901,20120901-1009-1716,UAB,177,1009,UAB,29,1716,TROY,39,535,504,325,191,134,262,4,2,9,11,34,22,44,45,23,19,5,6
627,20120901,20120901-1029-1709,ARIZONA,213,1029,ARIZONA,24,1709,TOLEDO,17,663,421,387,197,237,161,3,1,7,7,47,47,41,47,33,24,4,3
627,20120901,20120901-1037-1147,NEUTRAL,177,1037,AUBURN,19,1147,CLEMSON,26,412,558,194,208,180,320,2,1,6,6,27,35,37,52,17,28,5,6
627,20120901,20120901-1067-1415,BOSTON COLLEGE,192,1067,BOSTON COLLEGE,32,1415,MIAMI (FL),41,634,603,441,207,96,208,3,1,3,9,51,45,34,34,29,22,6,7
627,20120901,20120901-1107-1466,CALIFORNIA,190,1107,CALIFORNIA,24,1466,NEVADA,31,526,565,251,230,113,220,2,1,7,11,39,32,28,57,21,27,4,5
627,20120901,20120901-1157-1156,NEUTRAL,164,1157,COLORADO,17,1156,COLORADO ST.,22,331,411,187,173,58,125,2,1,7,8,41,21,29,44,17,19,3,5
627,20120901,20120901-1193-1231,DUKE,186,1193,DUKE,46,1231,FIU,26,491,601,301,348,119,165,2,2,9,4,34,46,30,45,16,29,7,4
627,20120901,20120901-1196-1027,EAST CAROLINA,179,1196,EAST CAROLINA,35,1027,APPALACHIAN ST.,13,568,523,242,300,148,119,2,3,2,11,43,40,35,32,25,20,5,3
627,20120901,20120901-1235-1071,FLORIDA,173,1235,FLORIDA,27,1071,BOWLING GREEN,14,490,387,145,226,220,101,1,2,14,3,21,52,42,27,14,22,5,2
627,20120901,20120901-1257-1086,GEORGIA,168,1257,GEORGIA,45,1086,BUFFALO,23,667,422,258,148,227,199,0,0,5,3,27,25,39,45,23,17,7,4
627,20120901,20120901-1288-1670,HOUSTON,171,1288,HOUSTON,13,1670,TEXAS ST.,30,403,574,211,196,115,248,2,1,3,4,44,25,23,52,15,23,3,6
627,20120901,20120901-1301-1774,ILLINOIS,158,1301,ILLINOIS,24,1774,WESTERN MICH.,7,309,329,133,265,115,-6,1,4,5,6,21,47,41,19,13,13,4,1
627,20120901,20120901-1311-1719,IOWA ST.,208,1311,IOWA ST.,38,1719,TULSA,23,513,516,281,198,160,160,1,3,4,6,45,49,45,34,28,16,6,3
627,20120901,20120901-1365-1497,LSU,158,1365,LSU,41,1497,NORTH TEXAS,14,609,293,192,143,316,76,1,2,10,5,26,21,46,35,26,9,7,2
627,20120901,20120901-1463-1664,NEBRASKA,169,1463,NEBRASKA,49,1664,SOUTHERN MISS.,20,771,381,354,75,278,185,0,1,2,4,34,19,45,47,33,20,7,4
627,20120901,20120901-1503-1312,NEUTRAL,158,1503,NORTHERN ILL.,17,1312,IOWA,18,268,342,54,129,147,139,1,0,5,3,16,33,36,49,12,23,3,5
